Tarih,TP_PB_V05
2000-01-01,40997.0
2000-02-01,74305.0
2000-03-01,63210.0
2000-04-01,60261.0
2000-05-01,69676.0
2000-06-01,77038.0
2000-07-01,69993.0
2000-08-01,100180.0
2000-09-01,104026.0
2000-10-01,78318.0
2000-11-01,92861.0
2000-12-01,116286.0
2001-01-01,105359.0
2001-02-01,75416.0
2001-03-01,52198.0
2001-04-01,37823.0
2001-05-01,26709.0
2001-06-01,25828.0
2001-07-01,15591.0
2001-08-01,15993.0
2001-09-01,30257.0
2001-10-01,59331.0
2001-11-01,60938.0
2001-12-01,64952.0
2002-01-01,46468.0
2002-02-01,48046.0
2002-03-01,36978.0
2002-04-01,49040.0
2002-05-01,74078.0
2002-06-01,57392.0
2002-07-01,31066.0
2002-08-01,52027.0
2002-09-01,26098.0
2002-10-01,37924.0
2002-11-01,38154.0
2002-12-01,35359.0
2003-01-01,25370.0
2003-02-01,36980.0
2003-03-01,20130.0
2003-04-01,16155.0
2003-05-01,48260.0
2003-06-01,20015.0
2003-07-01,28097.0
2003-08-01,34292.0
2003-09-01,1878.0
2003-10-01,61250.0
2003-11-01,75120.0
2003-12-01,12994.0
2004-01-01,34635.0
2004-02-01,37950.0
2004-03-01,24610.0
2004-04-01,61335.0
2004-05-01,29145.0
2004-06-01,23525.0
2004-07-01,25375.0
2004-08-01,2420.0
2004-09-01,2780.0
2004-10-01,3240.0
2004-11-01,22357.0
2004-12-01,9533.0
2005-01-01,12800.0
2005-02-01,39300.0
2005-03-01,10640.0
2005-04-01,72680.0
2005-05-01,80700.0
2005-06-01,61900.0
2005-07-01,86750.0
2005-08-01,73004.0
2005-09-01,125086.0
2005-10-01,123150.0
2005-11-01,122084.0
2005-12-01,27284.0
2006-01-01,112650.0
2006-02-01,110195.0
2006-03-01,14000.0
2006-04-01,4300.0
2006-05-01,14000.0
2006-06-01,32800.0
2006-07-01,6816.0
2006-08-01,6000.0
2006-09-01,15500.0
2006-10-01,1904.0
2006-11-01,13899.0
2006-12-01,27295.0
2007-01-01,10154.0
2007-02-01,400.0
2007-03-01,15082.0
2007-04-01,0.0
2007-05-01,6018.0
2007-06-01,0.0
2007-07-01,5073.0
2007-08-01,7318.0
