Tarih,TP_PB_T30
2000-01-01,463.0
2000-02-01,457.0
2000-03-01,-14452.0
2000-04-01,441.0
2000-05-01,449.0
2000-06-01,530.0
2000-07-01,521.0
2000-08-01,512.0
2000-09-01,540.0
2000-10-01,584.0
2000-11-01,556.0
2000-12-01,673.0
2001-01-01,632.0
2001-02-01,599.0
2001-03-01,618.0
2001-04-01,607.0
2001-05-01,569.0
2001-06-01,755.0
2001-07-01,573.0
2001-08-01,671.0
2001-09-01,765.0
2001-10-01,921.0
2001-11-01,899.0
2001-12-01,935.0
2002-01-01,923.0
2002-02-01,927.0
2002-03-01,979.0
2002-04-01,966.0
2002-05-01,950.0
2002-06-01,1011.0
2002-07-01,807.0
2002-08-01,735.0
2002-09-01,941.0
2002-10-01,1428.0
2002-11-01,1366.0
2002-12-01,897.0
2003-01-01,1269.0
2003-02-01,767.0
2003-03-01,922.0
2003-04-01,890.0
2003-05-01,896.0
2003-06-01,907.0
2003-07-01,806.0
2003-08-01,793.0
2003-09-01,713.0
2003-10-01,670.0
2003-11-01,636.0
2003-12-01,587.0
2004-01-01,543.0
2004-02-01,591.0
2004-03-01,748.0
2004-04-01,730.0
2004-05-01,690.0
2004-06-01,681.0
2004-07-01,630.0
2004-08-01,569.0
2004-09-01,725.0
2004-10-01,723.0
2004-11-01,824.0
2004-12-01,859.0
2005-01-01,820.0
2005-02-01,789.0
2005-03-01,759.0
2005-04-01,734.0
2005-05-01,722.0
2005-06-01,705.0
2005-07-01,683.0
2005-08-01,660.0
2005-09-01,744.0
2005-10-01,720.0
2005-11-01,696.0
2005-12-01,1040.0
2006-01-01,1007.0
2006-02-01,976.0
2006-03-01,977.0
2006-04-01,948.0
2006-05-01,962.0
2006-06-01,1193.0
2006-07-01,1302.0
2006-08-01,1546.0
2006-09-01,1685.0
2006-10-01,1695.0
2006-11-01,1735.0
2006-12-01,4247.0
2007-01-01,4247.0
2007-02-01,4258.0
2007-03-01,4300.0
2007-04-01,4776.0
2007-05-01,6434.0
2007-06-01,7502.0
2007-07-01,7452.0
2007-08-01,8659.0
2007-09-01,8378.0
2007-10-01,8287.0
2007-11-01,8151.0
2007-12-01,8171.0
2008-01-01,0.0
2008-02-01,0.0
2008-03-01,0.0
2008-04-01,0.0
2008-05-01,0.0
2008-06-01,0.0
2008-07-01,0.0
2008-08-01,0.0
2008-09-01,0.0
2008-10-01,0.0
2008-11-01,0.0
2008-12-01,0.0
2009-01-01,0.0
2009-02-01,0.0
2009-03-01,0.0
2009-04-01,0.0
2009-05-01,0.0
2009-06-01,0.0
2009-07-01,0.0
2009-08-01,0.0
2009-09-01,0.0
2009-10-01,0.0
2009-11-01,0.0
2009-12-01,0.0
2010-01-01,0.0
2010-02-01,0.0
2010-03-01,0.0
2010-04-01,0.0
2010-05-01,0.0
2010-06-01,0.0
2010-07-01,0.0
2010-08-01,0.0
2010-09-01,0.0
2010-10-01,0.0
2010-11-01,0.0
2010-12-01,0.0
2011-01-01,0.0
2011-02-01,0.0
2011-03-01,0.0
2011-04-01,0.0
2011-05-01,0.0
2011-06-01,0.0
2011-07-01,0.0
2011-08-01,0.0
2011-09-01,0.0
2011-10-01,0.0
2011-11-01,0.0
2011-12-01,0.0
2012-01-01,0.0
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,0.0
2012-07-01,0.0
2012-08-01,0.0
