Tarih,TP_PB_T22
2018-04-01,134676.0
2018-05-01,144927.0
2018-06-01,145835.0
2018-07-01,147740.0
2018-08-01,184281.0
2018-09-01,168818.0
2018-10-01,160976.0
2018-11-01,155237.0
2018-12-01,158452.0
2019-01-01,201904.0
2019-02-01,200394.0
2019-03-01,208107.0
2019-04-01,202848.0
2019-05-01,203711.0
2019-06-01,201793.0
2019-07-01,191373.0
2019-08-01,198589.0
2019-09-01,192613.0
2019-10-01,195158.0
2019-11-01,219810.0
2019-12-01,228962.0
2020-01-01,227629.0
2020-02-01,237801.0
2020-03-01,277076.0
2020-04-01,307499.0
2020-05-01,310624.0
2020-06-01,314312.0
2020-07-01,328202.0
2020-08-01,349451.0
2020-09-01,379232.0
2020-10-01,399720.0
2020-11-01,394621.0
2020-12-01,396876.0
2021-01-01,415572.0
2021-02-01,413930.0
2021-03-01,446542.0
2021-04-01,447948.0
2021-05-01,458210.0
2021-06-01,478478.0
2021-07-01,476507.0
2021-08-01,500914.0
2021-09-01,524073.0
2021-10-01,548469.0
2021-11-01,1036445.0
2021-12-01,1062352.0
2022-01-01,1026897.0
2022-02-01,982405.0
2022-03-01,1020069.0
2022-04-01,1012360.0
2022-05-01,1058366.0
2022-06-01,1122586.0
2022-07-01,1193544.0
2022-08-01,1191894.0
2022-09-01,1157870.0
2022-10-01,1102850.0
2022-11-01,1078344.0
2022-12-01,1278562.0
2023-01-01,1389853.0
2023-02-01,1365703.0
2023-03-01,1378612.0
2023-04-01,1589499.0
2023-05-01,1706487.0
2023-06-01,1859616.0
2023-07-01,1890063.0
2023-08-01,1900924.0
2023-09-01,1995447.0
2023-10-01,2018290.0
2023-11-01,2046979.0
2023-12-01,1894694.0
2024-01-01,1944927.0
2024-02-01,1924667.0
2024-03-01,1914467.0
2024-04-01,2211095.0
2024-05-01,2054321.0
2024-06-01,2040190.0
2024-07-01,1998168.0
2024-08-01,1970869.0
2024-09-01,1958456.0
2024-10-01,1623608.0
2024-11-01,1493439.0
2024-12-01,1751910.0
2025-01-01,1721995.0
2025-02-01,1758618.0
2025-03-01,1810231.0
2025-04-01,1827291.0
2025-05-01,2218176.0
2025-06-01,2547155.0
2025-07-01,2447787.0
2025-08-01,2401112.0
