Tarih,TP_PB_T17
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,914.0
2002-03-01,1352.0
2002-04-01,1184.0
2002-05-01,1191.0
2002-06-01,1331.0
2002-07-01,2702.0
2002-08-01,1471.0
2002-09-01,1420.0
2002-10-01,1617.0
2002-11-01,2196.0
2002-12-01,2195.0
2003-01-01,2276.0
2003-02-01,3193.0
2003-03-01,2072.0
2003-04-01,1810.0
2003-05-01,1673.0
2003-06-01,1543.0
2003-07-01,1646.0
2003-08-01,1772.0
2003-09-01,1602.0
2003-10-01,1672.0
2003-11-01,1694.0
2003-12-01,1679.0
2004-01-01,2050.0
2004-02-01,1733.0
2004-03-01,2293.0
2004-04-01,1785.0
2004-05-01,7995.0
2004-06-01,10518.0
2004-07-01,4297.0
2004-08-01,3519.0
2004-09-01,3558.0
2004-10-01,4065.0
2004-11-01,4156.0
2004-12-01,8218.0
2005-01-01,7738.0
2005-02-01,8984.0
2005-03-01,9253.0
2005-04-01,9123.0
2005-05-01,7078.0
2005-06-01,6477.0
2005-07-01,5461.0
2005-08-01,3975.0
2005-09-01,3890.0
2005-10-01,3929.0
2005-11-01,4266.0
2005-12-01,4347.0
2006-01-01,4355.0
2006-02-01,4291.0
2006-03-01,4311.0
2006-04-01,5137.0
2006-05-01,5655.0
2006-06-01,4918.0
2006-07-01,6874.0
2006-08-01,5072.0
2006-09-01,4972.0
2006-10-01,7509.0
2006-11-01,7411.0
2006-12-01,7467.0
2007-01-01,7306.0
2007-02-01,7340.0
2007-03-01,7473.0
2007-04-01,7756.0
2007-05-01,7821.0
2007-06-01,7812.0
2007-07-01,7815.0
2007-08-01,7904.0
2007-09-01,9439.0
2007-10-01,9715.0
2007-11-01,8259.0
2007-12-01,9518.0
2008-01-01,8360.0
2008-02-01,8328.0
2008-03-01,8875.0
2008-04-01,8447.0
2008-05-01,8528.0
2008-06-01,8261.0
2008-07-01,8772.0
2008-08-01,7245.0
2008-09-01,8526.0
2008-10-01,20858.0
2008-11-01,8362.0
2008-12-01,8030.0
2009-01-01,8320.0
2009-02-01,8342.0
2009-03-01,8636.0
2009-04-01,10366.0
2009-05-01,7284.0
2009-06-01,7103.0
2009-07-01,7937.0
2009-08-01,7483.0
2009-09-01,7477.0
2009-10-01,8336.0
2009-11-01,7902.0
2009-12-01,7934.0
2010-01-01,6881.0
2010-02-01,6454.0
2010-03-01,6291.0
2010-04-01,228355.0
2010-05-01,106515.0
2010-06-01,6519.0
2010-07-01,6669.0
2010-08-01,6696.0
2010-09-01,6721.0
2010-10-01,6668.0
2010-11-01,7210.0
2010-12-01,33635.0
2011-01-01,137866.0
2011-02-01,227884.0
2011-03-01,8921.0
2011-04-01,6306.0
2011-05-01,6517.0
2011-06-01,6600.0
2011-07-01,6627.0
2011-08-01,6604.0
2011-09-01,6744.0
2011-10-01,467066.0
2011-11-01,99920.0
2011-12-01,8127.0
2012-01-01,1119076.0
2012-02-01,747707.0
2012-03-01,48028.0
2012-04-01,245639.0
2012-05-01,283787.0
2012-06-01,293393.0
2012-07-01,157356.0
2012-08-01,369639.0
2012-09-01,85905.0
2012-10-01,13624.0
2012-11-01,99783.0
2012-12-01,149875.0
2013-01-01,146851.0
2013-02-01,225369.0
2013-03-01,108885.0
2013-04-01,214334.0
2013-05-01,137561.0
2013-06-01,451949.0
2013-07-01,209558.0
2013-08-01,298695.0
2013-09-01,465677.0
2013-10-01,386065.0
2013-11-01,263397.0
2013-12-01,177442.0
2014-01-01,166762.0
2014-02-01,172250.0
2014-03-01,198366.0
2014-04-01,173229.0
2014-05-01,120858.0
2014-06-01,188248.0
2014-07-01,204986.0
2014-08-01,278164.0
2014-09-01,398223.0
2014-10-01,328150.0
2014-11-01,749156.0
2014-12-01,392775.0
2015-01-01,573588.0
2015-02-01,444144.0
2015-03-01,367931.0
2015-04-01,339035.0
2015-05-01,290735.0
2015-06-01,292218.0
2015-07-01,239268.0
2015-08-01,276587.0
2015-09-01,231930.0
2015-10-01,212173.0
2015-11-01,159009.0
2015-12-01,58095.0
2016-01-01,174185.0
2016-02-01,164249.0
2016-03-01,149538.0
2016-04-01,55186.0
2016-05-01,40884.0
2016-06-01,32183.0
2016-07-01,101176.0
2016-08-01,218828.0
2016-09-01,74870.0
2016-10-01,38765.0
2016-11-01,219279.0
2016-12-01,86653.0
2017-01-01,193447.0
2017-02-01,161201.0
2017-03-01,50945.0
2017-04-01,75119.0
2017-05-01,39643.0
2017-06-01,32572.0
2017-07-01,41014.0
2017-08-01,34126.0
2017-09-01,41160.0
2017-10-01,49806.0
2017-11-01,84365.0
2017-12-01,30805.0
2018-01-01,57313.0
2018-02-01,417800.0
