Tarih,TP_PB_V29
2000-01-01,354884.0
2000-02-01,364884.0
2000-03-01,468810.0
2000-04-01,572637.0
2000-05-01,617615.0
2000-06-01,618660.0
2000-07-01,676813.0
2000-08-01,695095.0
2000-09-01,695791.0
2000-10-01,706002.0
2000-11-01,722026.0
2000-12-01,737446.0
2001-01-01,742918.0
2001-02-01,714430.0
2001-03-01,783694.0
2001-04-01,825336.0
2001-05-01,943882.0
2001-06-01,983364.0
2001-07-01,972680.0
2001-08-01,998409.0
2001-09-01,1016362.0
2001-10-01,1032732.0
2001-11-01,1085100.0
2001-12-01,1139538.0
2002-01-01,1140412.0
2002-02-01,1179783.0
2002-03-01,1189382.0
2002-04-01,1197225.0
2002-05-01,1405895.0
2002-06-01,1406368.0
2002-07-01,2234866.0
2002-08-01,2295521.0
2002-09-01,2289618.0
2002-10-01,2325447.0
2002-11-01,2390990.0
2002-12-01,1531224.0
2003-01-01,1532363.0
2003-02-01,1592631.0
2003-03-01,1595911.0
2003-04-01,1624014.0
2003-05-01,1693687.0
2003-06-01,1700636.0
2003-07-01,1701670.0
2003-08-01,1762544.0
2003-09-01,1770274.0
2003-10-01,1771275.0
2003-11-01,1852768.0
2003-12-01,1856078.0
2004-01-01,1860076.0
2004-02-01,1939237.0
2004-03-01,1958457.0
2004-04-01,1958694.0
2004-05-01,2030470.0
2004-06-01,2064055.0
2004-07-01,2064975.0
2004-08-01,2105009.0
2004-09-01,2161231.0
2004-10-01,2142617.0
2004-11-01,2227770.0
2004-12-01,2240426.0
2005-01-01,2247158.0
2005-02-01,2348853.0
2005-03-01,2359698.0
2005-04-01,2360487.0
2005-05-01,2515524.0
2005-06-01,2531142.0
2005-07-01,2532081.0
2005-08-01,2547121.0
2005-09-01,2550619.0
2005-10-01,2642952.0
2005-11-01,2751647.0
2005-12-01,2772968.0
2006-01-01,2778251.0
2006-02-01,2899018.0
2006-03-01,2902177.0
2006-04-01,2964902.0
2006-05-01,3185812.0
2006-06-01,3300615.0
2006-07-01,3301991.0
2006-08-01,3388040.0
2006-09-01,3453614.0
2006-10-01,3475138.0
2006-11-01,3682566.0
2006-12-01,3905688.0
2007-01-01,3910975.0
2007-02-01,4031693.0
2007-03-01,4073984.0
2007-04-01,4139525.0
2007-05-01,4379838.0
2007-06-01,4395597.0
2007-07-01,4492848.0
2007-08-01,4555952.0
2007-09-01,4642282.0
2007-10-01,4694107.0
2007-11-01,4826048.0
2007-12-01,5048895.0
2008-01-01,5083051.0
2008-02-01,5208105.0
2008-03-01,5274355.0
2008-04-01,5432910.0
2008-05-01,5643943.0
2008-06-01,5708760.0
2008-07-01,5733659.0
2008-08-01,5789978.0
2008-09-01,5903359.0
2008-10-01,5963186.0
2008-11-01,6092672.0
2008-12-01,6565993.0
2009-01-01,6689928.0
2009-02-01,6779013.0
2009-03-01,6947945.0
2009-04-01,7101498.0
2009-05-01,7306706.0
2009-06-01,7327841.0
2009-07-01,7393533.0
2009-08-01,7441044.0
2009-09-01,7745788.0
2009-10-01,7850625.0
2009-11-01,8218197.0
2009-12-01,8273186.0
2010-01-01,8350900.0
2010-02-01,8455395.0
2010-03-01,8556057.0
2010-04-01,8792241.0
2010-05-01,9009675.0
2010-06-01,9015802.0
2010-07-01,9029587.0
2010-08-01,9046515.0
2010-09-01,9059658.0
2010-10-01,9286488.0
2010-11-01,9434660.0
2010-12-01,9597512.0
2011-01-01,9751717.0
2011-02-01,9856890.0
2011-03-01,10047783.0
2011-04-01,10120727.0
2011-05-01,10265018.0
2011-06-01,10326059.0
2011-07-01,10390678.0
2011-08-01,10447706.0
2011-09-01,10526434.0
2011-10-01,10613815.0
2011-11-01,10698875.0
2011-12-01,10812024.0
2012-01-01,10882973.0
2012-02-01,10947102.0
2012-03-01,11111161.0
2012-04-01,11165993.0
2012-05-01,11514218.0
2012-06-01,11571623.0
2012-07-01,11624600.0
2012-08-01,11666844.0
2012-09-01,11721333.0
2012-10-01,11783174.0
2012-11-01,11840290.0
2012-12-01,11904608.0
2013-01-01,11970023.0
2013-02-01,12028652.0
2013-03-01,12186537.0
2013-04-01,12445836.0
2013-05-01,12702744.0
2013-06-01,13474774.0
2013-07-01,13532464.0
2013-08-01,13584671.0
2013-09-01,13644509.0
2013-10-01,13704228.0
2013-11-01,13910273.0
2013-12-01,13967818.0
2014-01-01,14030607.0
2014-02-01,14090321.0
2014-03-01,14155696.0
2014-04-01,14617907.0
2014-05-01,14772153.0
2014-06-01,15018775.0
2014-07-01,15084727.0
2014-08-01,15147037.0
2014-09-01,15220565.0
2014-10-01,15289218.0
2014-11-01,15350539.0
2014-12-01,15421883.0
2015-01-01,15497707.0
2015-02-01,15747997.0
2015-03-01,15993843.0
2015-04-01,16165207.0
2015-05-01,16481629.0
2015-06-01,16559494.0
2015-07-01,16635644.0
2015-08-01,16710516.0
2015-09-01,16795088.0
2015-10-01,16872338.0
2015-11-01,16943346.0
2015-12-01,17193748.0
2016-01-01,17279370.0
2016-02-01,17364921.0
2016-03-01,17640582.0
2016-04-01,17720620.0
2016-05-01,19292140.0
2016-06-01,19377567.0
2016-07-01,19464716.0
2016-08-01,19543256.0
2016-09-01,19636143.0
2016-10-01,19724209.0
2016-11-01,19869817.0
2016-12-01,19971752.0
2017-01-01,20420561.0
2017-02-01,20522106.0
2017-03-01,20725768.0
2017-04-01,20810253.0
2017-05-01,21239329.0
2017-06-01,21339557.0
2017-07-01,21440819.0
2017-08-01,22713187.0
2017-09-01,22824261.0
2017-10-01,22931490.0
2017-11-01,23254755.0
2017-12-01,23373187.0
2018-01-01,23495792.0
2018-02-01,23609615.0
2018-03-01,24021459.0
2018-04-01,24166118.0
2018-05-01,26214172.0
2018-06-01,26581406.0
2018-07-01,26703622.0
2018-08-01,26814267.0
2018-09-01,26947895.0
2018-10-01,27078536.0
2018-11-01,27193455.0
2018-12-01,27488539.0
2019-01-01,27622534.0
2019-02-01,27740023.0
2019-03-01,27873087.0
2019-04-01,27988771.0
2019-05-01,28151426.0
2019-06-01,29127145.0
2019-07-01,29249737.0
2019-08-01,30176488.0
2019-09-01,30320978.0
2019-10-01,30459803.0
2019-11-01,30583545.0
2019-12-01,30811560.0
2020-01-01,30968111.0
2020-02-01,31116971.0
2020-03-01,31280993.0
2020-04-01,31409588.0
2020-05-01,31507993.0
2020-06-01,32029225.0
2020-07-01,32695928.0
2020-08-01,32846271.0
2020-09-01,33048264.0
2020-10-01,33245786.0
2020-11-01,33413813.0
2020-12-01,36479135.0
2021-01-01,36689837.0
2021-02-01,36879824.0
2021-03-01,37711534.0
2021-04-01,38023139.0
2021-05-01,38206333.0
2021-06-01,38407782.0
2021-07-01,38607029.0
2021-08-01,38994595.0
2021-09-01,39249959.0
2021-10-01,39524651.0
2021-11-01,39755994.0
2021-12-01,41978766.0
2022-01-01,42296826.0
2022-02-01,45904825.0
2022-03-01,47086706.0
2022-04-01,47749637.0
2022-05-01,48061608.0
2022-06-01,48566826.0
2022-07-01,49108073.0
2022-08-01,49489431.0
2022-09-01,50009826.0
2022-10-01,50551169.0
2022-11-01,50973258.0
2022-12-01,52059680.0
2023-01-01,52694091.0
2023-02-01,54210047.0
2023-03-01,54737209.0
2023-04-01,55190729.0
2023-05-01,55705721.0
2023-06-01,58144461.0
2023-07-01,65809632.0
2023-08-01,66603671.0
2023-09-01,67733220.0
2023-10-01,69291105.0
2023-11-01,70712112.0
2023-12-01,71961743.0
2024-01-01,73781696.0
2024-02-01,78206574.0
2024-03-01,91203261.0
2024-04-01,95179634.0
2024-05-01,97004602.0
2024-06-01,97371003.0
2024-07-01,101477151.0
2024-08-01,102755083.0
2024-09-01,104156216.0
2024-10-01,125258125.0
2024-11-01,126888552.0
2024-12-01,130424833.0
2025-01-01,132238446.0
2025-02-01,134010372.0
2025-03-01,135668254.0
2025-04-01,142243075.0
2025-05-01,146258433.0
2025-06-01,157176419.0
2025-07-01,159545266.0
2025-08-01,163052970.0
