Tarih,TP_PB_T13
2000-01-01,53833.0
2000-02-01,55895.0
2000-03-01,57402.0
2000-04-01,43320.0
2000-05-01,22690.0
2000-06-01,32406.0
2000-07-01,23502.0
2000-08-01,56339.0
2000-09-01,57649.0
2000-10-01,36328.0
2000-11-01,13842.0
2000-12-01,199672.0
2001-01-01,128263.0
2001-02-01,189041.0
2001-03-01,189493.0
2001-04-01,328352.0
2001-05-01,352536.0
2001-06-01,306882.0
2001-07-01,489546.0
2001-08-01,260162.0
2001-09-01,355238.0
2001-10-01,597703.0
2001-11-01,584376.0
2001-12-01,803572.0
2002-01-01,616571.0
2002-02-01,668849.0
2002-03-01,751238.0
2002-04-01,827731.0
2002-05-01,796050.0
2002-06-01,1023300.0
2002-07-01,807900.0
2002-08-01,730650.0
2002-09-01,869850.0
2002-10-01,919550.0
2002-11-01,1068660.0
2002-12-01,1194650.0
2003-01-01,1221150.0
2003-02-01,1273700.0
2003-03-01,1306531.0
2003-04-01,1201883.0
2003-05-01,1220700.0
2003-06-01,1351500.0
2003-07-01,1034600.0
2003-08-01,933350.0
2003-09-01,1063900.0
2003-10-01,958900.0
2003-11-01,905500.0
2003-12-01,1022000.0
2004-01-01,1119550.0
2004-02-01,1108200.0
2004-03-01,1262601.0
2004-04-01,1351250.0
2004-05-01,1064400.0
2004-06-01,1373550.0
2004-07-01,800415.0
2004-08-01,890850.0
2004-09-01,974349.0
2004-10-01,690450.0
2004-11-01,574150.0
2004-12-01,184750.0
2005-01-01,810600.0
2005-02-01,422050.0
2005-03-01,805250.0
2005-04-01,881250.0
2005-05-01,786710.0
2005-06-01,395567.0
2005-07-01,917775.0
2005-08-01,713024.0
2005-09-01,242030.0
2005-10-01,815093.0
2005-11-01,951200.0
2005-12-01,202950.0
2006-01-01,1012650.0
2006-02-01,1008900.0
2006-03-01,863250.0
2006-04-01,1199300.0
2006-05-01,1498350.0
2006-06-01,696800.0
2006-07-01,1034950.0
2006-08-01,907950.0
2006-09-01,574600.0
2006-10-01,806350.0
2006-11-01,1307000.0
2006-12-01,583900.0
2007-01-01,1403350.0
2007-02-01,702250.0
2007-03-01,746850.0
2007-04-01,1926350.0
2007-05-01,1788150.0
2007-06-01,1284000.0
2007-07-01,2195900.0
2007-08-01,1900800.0
2007-09-01,1603900.0
2007-10-01,2539800.0
2007-11-01,2502600.0
2007-12-01,1291900.0
2008-01-01,1991700.0
2008-02-01,1863200.0
2008-03-01,1433800.0
2008-04-01,2861200.0
2008-05-01,1506900.0
2008-06-01,1295199.0
2008-07-01,2023500.0
2008-08-01,1912000.0
2008-09-01,2069200.0
2008-10-01,2036997.0
2008-11-01,2369031.0
2008-12-01,1755780.0
2009-01-01,2474861.0
2009-02-01,2031957.0
2009-03-01,1682180.0
2009-04-01,1823081.0
2009-05-01,2107700.0
2009-06-01,2230645.0
2009-07-01,2596700.0
2009-08-01,1926500.0
2009-09-01,1959677.0
2009-10-01,2218600.0
2009-11-01,2589300.0
2009-12-01,2526100.0
2010-01-01,3180100.0
2010-02-01,3866970.0
2010-03-01,2714628.0
2010-04-01,3005700.0
2010-05-01,4022600.0
2010-06-01,3205220.0
2010-07-01,4317100.0
2010-08-01,3343100.0
2010-09-01,1848200.0
2010-10-01,2637296.0
2010-11-01,1756900.0
2010-12-01,823770.0
2011-01-01,4000.0
2011-02-01,10500.0
2011-03-01,2408.0
2011-04-01,28791.0
2011-05-01,0.0
2011-06-01,26406.0
2011-07-01,44205.0
2011-08-01,35900.0
2011-09-01,10000.0
2011-10-01,87595.0
2011-11-01,189700.0
2011-12-01,125368.0
2012-01-01,38482.0
2012-02-01,241220.0
2012-03-01,167500.0
2012-04-01,101517.0
2012-05-01,116801.0
2012-06-01,133402.0
2012-07-01,108703.0
2012-08-01,205368.0
2012-09-01,445932.0
2012-10-01,595341.0
2012-11-01,610895.0
2012-12-01,412771.0
2013-01-01,426394.0
2013-02-01,1003305.0
2013-03-01,316130.0
2013-04-01,882327.0
2013-05-01,866224.0
2013-06-01,475605.0
2013-07-01,511992.0
2013-08-01,471753.0
2013-09-01,377661.0
2013-10-01,251044.0
2013-11-01,260298.0
2013-12-01,2162.0
2014-01-01,47712.0
2014-02-01,27000.0
2014-03-01,158100.0
2014-04-01,578101.0
2014-05-01,430420.0
2014-06-01,383279.0
2014-07-01,189755.0
2014-08-01,470109.0
2014-09-01,388310.0
2014-10-01,547289.0
2014-11-01,381479.0
2014-12-01,214302.0
2015-01-01,358577.0
2015-02-01,281000.0
2015-03-01,164644.0
2015-04-01,895476.0
2015-05-01,944661.0
2015-06-01,830992.0
2015-07-01,1115100.0
2015-08-01,1033756.0
2015-09-01,1134151.0
2015-10-01,1222535.0
2015-11-01,1206600.0
2015-12-01,1253032.0
2016-01-01,1513371.0
2016-02-01,1413000.0
2016-03-01,1552793.0
2016-04-01,1414750.0
2016-05-01,1690300.0
2016-06-01,1419600.0
2016-07-01,1769848.0
2016-08-01,1988641.0
2016-09-01,1475003.0
2016-10-01,1702900.0
2016-11-01,1720242.0
2016-12-01,703860.0
2017-01-01,921310.0
2017-02-01,634154.0
2017-03-01,304610.0
2017-04-01,1136047.0
2017-05-01,1087714.0
2017-06-01,668268.0
2017-07-01,971064.0
2017-08-01,925065.0
2017-09-01,1957200.0
2017-10-01,1936010.0
2017-11-01,2264099.0
2017-12-01,1372247.0
2018-01-01,2300388.0
2018-02-01,2548182.0
2018-03-01,384417.0
2018-04-01,1731713.0
2018-05-01,1903408.0
2018-06-01,928328.0
2018-07-01,1836199.0
2018-08-01,644717.0
2018-09-01,784549.0
2018-10-01,1240277.0
2018-11-01,1125888.0
2018-12-01,1841664.0
2019-01-01,2564829.0
2019-02-01,3626199.0
2019-03-01,1027305.0
2019-04-01,1393230.0
2019-05-01,1791298.0
2019-06-01,1280438.0
2019-07-01,1454837.0
2019-08-01,1506208.0
2019-09-01,1622561.0
2019-10-01,257381.0
2019-11-01,303570.0
2019-12-01,665368.0
2020-01-01,805417.0
2020-02-01,1065647.0
2020-03-01,319050.0
2020-04-01,395993.0
2020-05-01,1199414.0
2020-06-01,2629363.0
2020-07-01,2613105.0
2020-08-01,2263683.0
2020-09-01,3687304.0
2020-10-01,2176482.0
2020-11-01,1595086.0
2020-12-01,3215637.0
2021-01-01,3660922.0
2021-02-01,3753237.0
2021-03-01,2390072.0
2021-04-01,2097027.0
2021-05-01,2153791.0
2021-06-01,2704456.0
2021-07-01,2146309.0
2021-08-01,1131169.0
2021-09-01,1279667.0
2021-10-01,1508714.0
2021-11-01,2295235.0
2021-12-01,4799863.0
2022-01-01,9497633.0
2022-02-01,8930026.0
2022-03-01,10869434.0
2022-04-01,11447601.0
2022-05-01,13407275.0
2022-06-01,12506052.0
2022-07-01,9368577.0
2022-08-01,12915555.0
2022-09-01,14183587.0
2022-10-01,17359825.0
2022-11-01,13935378.0
2022-12-01,15349502.0
2023-01-01,13832895.0
2023-02-01,13505664.0
2023-03-01,16478009.0
2023-04-01,22860972.0
2023-05-01,18185699.0
2023-06-01,17533000.0
2023-07-01,14633858.0
2023-08-01,23543012.0
2023-09-01,34122450.0
2023-10-01,39449965.0
2023-11-01,36046587.0
2023-12-01,35097143.0
2024-01-01,68267216.0
2024-02-01,42327012.0
2024-03-01,40439178.0
2024-04-01,37407777.0
2024-05-01,34953571.0
2024-06-01,31762307.0
2024-07-01,39725863.0
2024-08-01,19658389.0
2024-09-01,35233680.0
2024-10-01,38743184.0
2024-11-01,29112591.0
2024-12-01,18198180.0
2025-01-01,36309152.0
2025-02-01,40780517.0
2025-03-01,29547738.0
2025-04-01,27470212.0
2025-05-01,41855264.0
2025-06-01,52012012.0
2025-07-01,50920264.0
2025-08-01,70426373.0
