Tarih,TP_PB_T15
2000-01-01,232464.0
2000-02-01,206703.0
2000-03-01,272270.0
2000-04-01,326687.0
2000-05-01,359524.0
2000-06-01,338827.0
2000-07-01,329576.0
2000-08-01,360002.0
2000-09-01,315927.0
2000-10-01,364045.0
2000-11-01,485082.0
2000-12-01,382162.0
2001-01-01,393336.0
2001-02-01,422780.0
2001-03-01,369192.0
2001-04-01,363287.0
2001-05-01,324977.0
2001-06-01,307693.0
2001-07-01,302963.0
2001-08-01,332798.0
2001-09-01,339126.0
2001-10-01,366106.0
2001-11-01,371229.0
2001-12-01,376133.0
2002-01-01,378737.0
2002-02-01,381402.0
2002-03-01,442055.0
2002-04-01,547819.0
2002-05-01,649880.0
2002-06-01,634627.0
2002-07-01,788285.0
2002-08-01,794787.0
2002-09-01,772871.0
2002-10-01,931370.0
2002-11-01,916762.0
2002-12-01,835149.0
2003-01-01,896379.0
2003-02-01,942769.0
2003-03-01,923997.0
2003-04-01,1004272.0
2003-05-01,1057123.0
2003-06-01,919382.0
2003-07-01,1067608.0
2003-08-01,981081.0
2003-09-01,1011807.0
2003-10-01,1177083.0
2003-11-01,1184285.0
2003-12-01,1071687.0
2004-01-01,1125818.0
2004-02-01,1135605.0
2004-03-01,1117954.0
2004-04-01,1498050.0
2004-05-01,1401458.0
2004-06-01,1261496.0
2004-07-01,1265226.0
2004-08-01,1404626.0
2004-09-01,1830771.0
2004-10-01,1352263.0
2004-11-01,1337727.0
2004-12-01,1377168.0
2005-01-01,1392132.0
2005-02-01,1254967.0
2005-03-01,1273424.0
2005-04-01,1390782.0
2005-05-01,1427521.0
2005-06-01,1526781.0
2005-07-01,1586756.0
2005-08-01,1662884.0
2005-09-01,1751603.0
2005-10-01,1777302.0
2005-11-01,1840531.0
2005-12-01,1996364.0
2006-01-01,1839424.0
2006-02-01,1768587.0
2006-03-01,1767336.0
2006-04-01,1679850.0
2006-05-01,1666394.0
2006-06-01,1629178.0
2006-07-01,1703398.0
2006-08-01,1761624.0
2006-09-01,1657705.0
2006-10-01,1595305.0
2006-11-01,1585268.0
2006-12-01,1576288.0
2007-01-01,1717868.0
2007-02-01,1819562.0
2007-03-01,1853219.0
2007-04-01,1847546.0
2007-05-01,1917945.0
2007-06-01,1923022.0
2007-07-01,2030081.0
2007-08-01,2283802.0
2007-09-01,1990799.0
2007-10-01,2186453.0
2007-11-01,2421402.0
2007-12-01,2490527.0
2008-01-01,2261069.0
2008-02-01,2342085.0
2008-03-01,2594721.0
2008-04-01,2389536.0
2008-05-01,2175805.0
2008-06-01,2196521.0
2008-07-01,2135984.0
2008-08-01,2228755.0
2008-09-01,2164092.0
2008-10-01,2141364.0
2008-11-01,2153006.0
2008-12-01,2284954.0
2009-01-01,2358080.0
2009-02-01,2231387.0
2009-03-01,2483795.0
2009-04-01,2464425.0
2009-05-01,2529975.0
2009-06-01,2470516.0
2009-07-01,2877085.0
2009-08-01,3069739.0
2009-09-01,3072247.0
2009-10-01,3247728.0
2009-11-01,3214962.0
2009-12-01,3258851.0
2010-01-01,3703207.0
2010-02-01,3734971.0
2010-03-01,3741895.0
2010-04-01,4031339.0
2010-05-01,3751043.0
2010-06-01,3874570.0
2010-07-01,3903085.0
2010-08-01,3778587.0
2010-09-01,3816990.0
2010-10-01,4021956.0
2010-11-01,3974810.0
2010-12-01,4328096.0
2011-01-01,4515976.0
2011-02-01,4372690.0
2011-03-01,4457593.0
2011-04-01,4235205.0
2011-05-01,3876555.0
2011-06-01,3797123.0
2011-07-01,4178998.0
2011-08-01,4179806.0
2011-09-01,4328523.0
2011-10-01,4402952.0
2011-11-01,4812096.0
2011-12-01,4992037.0
2012-01-01,4767550.0
2012-02-01,5140711.0
2012-03-01,5589561.0
2012-04-01,5316429.0
2012-05-01,5873416.0
2012-06-01,6103530.0
2012-07-01,6064431.0
2012-08-01,6095853.0
2012-09-01,5716454.0
2012-10-01,5648136.0
2012-11-01,5699488.0
2012-12-01,5772425.0
2013-01-01,6280457.0
2013-02-01,6182902.0
2013-03-01,5726585.0
2013-04-01,5620914.0
2013-05-01,4327587.0
2013-06-01,4485669.0
2013-07-01,4574756.0
2013-08-01,4691294.0
2013-09-01,5158265.0
2013-10-01,5217400.0
2013-11-01,5179601.0
2013-12-01,4806612.0
2014-01-01,4831433.0
2014-02-01,4388979.0
2014-03-01,4381916.0
2014-04-01,4473277.0
2014-05-01,4469232.0
2014-06-01,4888670.0
2014-07-01,4398144.0
2014-08-01,4653977.0
2014-09-01,4632719.0
2014-10-01,4720497.0
2014-11-01,4664291.0
2014-12-01,4959199.0
2015-01-01,4746596.0
2015-02-01,5093499.0
2015-03-01,5093242.0
2015-04-01,5144863.0
2015-05-01,5136090.0
2015-06-01,5141379.0
2015-07-01,5341725.0
