Tarih,TP_PB_V32
2000-01-01,67873.0
2000-02-01,68481.0
2000-03-01,80696.0
2000-04-01,80844.0
2000-05-01,79349.0
2000-06-01,87118.0
2000-07-01,84358.0
2000-08-01,84459.0
2000-09-01,77396.0
2000-10-01,76537.0
2000-11-01,78349.0
2000-12-01,83457.0
2001-01-01,84349.0
2001-02-01,79788.0
2001-03-01,74084.0
2001-04-01,77224.0
2001-05-01,78646.0
2001-06-01,94245.0
2001-07-01,92883.0
2001-08-01,93929.0
2001-09-01,92088.0
2001-10-01,85999.0
2001-11-01,84766.0
2001-12-01,108652.0
2002-01-01,110746.0
2002-02-01,112785.0
2002-03-01,112993.0
2002-04-01,111518.0
2002-05-01,110819.0
2002-06-01,116919.0
2002-07-01,3811536.0
2002-08-01,3871901.0
2002-09-01,3843714.0
2002-10-01,3932035.0
2002-11-01,4033448.0
2002-12-01,72117.0
2003-01-01,36543.0
2003-02-01,34389.0
2003-03-01,23148.0
2003-04-01,38249.0
2003-05-01,40191.0
2003-06-01,36512.0
2003-07-01,41822.0
2003-08-01,59352.0
2003-09-01,73836.0
2003-10-01,81541.0
2003-11-01,79601.0
2003-12-01,99920.0
2004-01-01,99013.0
2004-02-01,100307.0
2004-03-01,118792.0
2004-04-01,102713.0
2004-05-01,77316.0
2004-06-01,72365.0
2004-07-01,92440.0
2004-08-01,118094.0
2004-09-01,137520.0
2004-10-01,137419.0
2004-11-01,133984.0
2004-12-01,139781.0
2005-01-01,2449486.0
2005-02-01,2462846.0
2005-03-01,2421586.0
2005-04-01,2416664.0
2005-05-01,2393505.0
2005-06-01,2409761.0
2005-07-01,2432781.0
2005-08-01,2437370.0
2005-09-01,2508358.0
2005-10-01,2473357.0
2005-11-01,2512474.0
2005-12-01,2527441.0
2006-01-01,2541700.0
2006-02-01,2490253.0
2006-03-01,2462753.0
2006-04-01,2443561.0
2006-05-01,2348213.0
2006-06-01,2301807.0
2006-07-01,2307348.0
2006-08-01,2319462.0
2006-09-01,2304778.0
2006-10-01,2326969.0
2006-11-01,2387540.0
2006-12-01,2369102.0
2007-01-01,2381154.0
2007-02-01,2387847.0
2007-03-01,2391776.0
2007-04-01,2402506.0
2007-05-01,2373520.0
2007-06-01,2354564.0
2007-07-01,2372293.0
2007-08-01,2341672.0
2007-09-01,2361798.0
2007-10-01,2374287.0
2007-11-01,2359531.0
2007-12-01,2263149.0
2008-01-01,2225389.0
2008-02-01,2210134.0
2008-03-01,2144008.0
2008-04-01,2173985.0
2008-05-01,2146322.0
2008-06-01,2093003.0
2008-07-01,2146462.0
2008-08-01,2166632.0
2008-09-01,2107650.0
2008-10-01,1956615.0
2008-11-01,2007926.0
2008-12-01,2093774.0
2009-01-01,2099489.0
2009-02-01,2073955.0
2009-03-01,2111756.0
2009-04-01,2161799.0
2009-05-01,2171834.0
2009-06-01,2162500.0
2009-07-01,2163710.0
2009-08-01,2182785.0
2009-09-01,2071082.0
2009-10-01,2080220.0
2009-11-01,2015617.0
2009-12-01,2020985.0
2010-01-01,2046193.0
2010-02-01,2020283.0
2010-03-01,2045788.0
2010-04-01,2052983.0
2010-05-01,2016543.0
2010-06-01,2007383.0
2010-07-01,2020449.0
2010-08-01,2021972.0
2010-09-01,1966906.0
2010-10-01,1983184.0
2010-11-01,1961093.0
2010-12-01,1989886.0
2011-01-01,1977926.0
2011-02-01,1954965.0
2011-03-01,1976372.0
2011-04-01,2008818.0
