Tarih,TP_PB_V41
2000-01-01,181558.0
2000-02-01,179861.0
2000-03-01,58325.0
2000-04-01,16841.0
2000-05-01,1905.0
2000-06-01,1905.0
2000-07-01,-198.0
2000-08-01,-198.0
2000-09-01,-198.0
2000-10-01,-3137.0
2000-11-01,-3137.0
2000-12-01,-3137.0
2001-01-01,211782.0
2001-02-01,208891.0
2001-03-01,195006.0
2001-04-01,50175.0
2001-05-01,17985.0
2001-06-01,1326.0
2001-07-01,1326.0
2001-08-01,1326.0
2001-09-01,144.0
2001-10-01,144.0
2001-11-01,-23.0
2001-12-01,-23.0
2002-01-01,191874.0
2002-02-01,185653.0
2002-03-01,130722.0
2002-04-01,-55113.0
2002-05-01,-82700.0
2002-06-01,-82700.0
2002-07-01,-4764401.0
2002-08-01,-4897836.0
2002-09-01,-4814506.0
2002-10-01,-5572530.0
2002-11-01,-5648694.0
2002-12-01,-4996420.0
2003-01-01,-6840305.0
2003-02-01,-7062786.0
2003-03-01,-6472893.0
2003-04-01,-6585279.0
2003-05-01,-6569114.0
2003-06-01,-2058916.0
2003-07-01,-2046907.0
2003-08-01,-2043567.0
2003-09-01,-2044969.0
2003-10-01,-2056418.0
2003-11-01,-2095841.0
2003-12-01,-2048218.0
2004-01-01,-1645516.0
2004-02-01,-1673470.0
2004-03-01,-1816600.0
2004-04-01,-2163137.0
2004-05-01,-2201195.0
2004-06-01,-2178696.0
2004-07-01,-2145611.0
2004-08-01,-2162521.0
2004-09-01,-2186194.0
2004-10-01,-2253255.0
2004-11-01,-2270701.0
2004-12-01,-2273779.0
2005-01-01,122216.0
2005-02-01,122216.0
2005-03-01,-133613.0
2005-04-01,-149957.0
2005-05-01,-179168.0
2005-06-01,-179168.0
2005-07-01,-179197.0
2005-08-01,-179197.0
2005-09-01,-179197.0
2005-10-01,-179197.0
2005-11-01,-179197.0
2005-12-01,-179197.0
2006-01-01,499237.0
2006-02-01,503421.0
2006-03-01,92238.0
2006-04-01,-71582.0
2006-05-01,-146472.0
2006-06-01,-153289.0
2006-07-01,-153289.0
2006-08-01,-153289.0
2006-09-01,-153289.0
2006-10-01,-153289.0
2006-11-01,-153289.0
2006-12-01,-147043.0
2007-01-01,582305.0
2007-02-01,584424.0
2007-03-01,513170.0
2007-04-01,-128957.0
2007-05-01,-187175.0
2007-06-01,-187175.0
2007-07-01,-187175.0
2007-08-01,-187175.0
2007-09-01,-187175.0
2007-10-01,-187175.0
2007-11-01,-187175.0
2007-12-01,-187175.0
2008-01-01,690621.0
2008-02-01,674410.0
2008-03-01,669692.0
2008-04-01,25489.0
2008-05-01,-85545.0
2008-06-01,-85544.0
2008-07-01,-85545.0
2008-08-01,-86567.0
2008-09-01,-86566.0
2008-10-01,-86566.0
2008-11-01,-117550.0
2008-12-01,-117550.0
2009-01-01,795617.0
2009-02-01,795617.0
2009-03-01,718229.0
2009-04-01,-22825.0
2009-05-01,-120424.0
2009-06-01,-120421.0
2009-07-01,-120424.0
2009-08-01,-120424.0
2009-09-01,-120421.0
2009-10-01,-120421.0
2009-11-01,-120421.0
2009-12-01,-120421.0
2010-01-01,856399.0
2010-02-01,867194.0
2010-03-01,757599.0
2010-04-01,407086.0
2010-05-01,266508.0
2010-06-01,231152.0
2010-07-01,-111336.0
2010-08-01,-111336.0
2010-09-01,-25174.0
2010-10-01,-25174.0
2010-11-01,-25174.0
2010-12-01,-22892.0
2011-01-01,816875.0
2011-02-01,810615.0
2011-03-01,367304.0
2011-04-01,341506.0
2011-05-01,238221.0
2011-06-01,180755.0
2011-07-01,-23654.0
2011-08-01,-23654.0
2011-09-01,-26825.0
2011-10-01,-26825.0
2011-11-01,-26825.0
2011-12-01,-26825.0
2012-01-01,845287.0
2012-02-01,838778.0
2012-03-01,381031.0
2012-04-01,374578.0
2012-05-01,-24504.0
2012-06-01,-24827.0
2012-07-01,-24827.0
2012-08-01,-24827.0
2012-09-01,-24827.0
2012-10-01,-24827.0
2012-11-01,-24827.0
2012-12-01,-24827.0
2013-01-01,1042433.0
2013-02-01,1042433.0
2013-03-01,197437.0
2013-04-01,193946.0
2013-05-01,-17684.0
