Tarih,TP_PB_T40
2000-01-01,3223087.0
2000-02-01,3502630.0
2000-03-01,3708059.0
2000-04-01,3710839.0
2000-05-01,3842756.0
2000-06-01,3956394.0
2000-07-01,3956255.0
2000-08-01,4031580.0
2000-09-01,4205905.0
2000-10-01,4331089.0
2000-11-01,4385523.0
2000-12-01,4640265.0
2001-01-01,4578475.0
2001-02-01,5406558.0
2001-03-01,5744468.0
2001-04-01,6427593.0
2001-05-01,6213892.0
2001-06-01,6705914.0
2001-07-01,7070521.0
2001-08-01,7408228.0
2001-09-01,8217610.0
2001-10-01,8030944.0
2001-11-01,7972843.0
2001-12-01,7803306.0
2002-01-01,7265275.0
2002-02-01,7453139.0
2002-03-01,7415882.0
2002-04-01,7434922.0
2002-05-01,7781308.0
2002-06-01,8567112.0
2002-07-01,8970416.0
2002-08-01,8877995.0
2002-09-01,9085762.0
2002-10-01,9397478.0
2002-11-01,8768500.0
2002-12-01,9390223.0
2003-01-01,9405596.0
2003-02-01,9411546.0
2003-03-01,9793946.0
2003-04-01,9490497.0
2003-05-01,9516960.0
2003-06-01,9382384.0
2003-07-01,9330276.0
2003-08-01,9486072.0
2003-09-01,9751834.0
2003-10-01,10252829.0
2003-11-01,10315447.0
2003-12-01,10286837.0
2004-01-01,10153804.0
2004-02-01,9858018.0
2004-03-01,10086360.0
2004-04-01,10705775.0
2004-05-01,10927603.0
2004-06-01,11174756.0
2004-07-01,10456500.0
2004-08-01,11054271.0
2004-09-01,11792790.0
2004-10-01,10904070.0
2004-11-01,11041749.0
2004-12-01,11328776.0
2005-01-01,11404742.0
2005-02-01,10872393.0
2005-03-01,11072084.0
2005-04-01,11394198.0
2005-05-01,11538175.0
2005-06-01,11674144.0
2005-07-01,11646154.0
2005-08-01,11613456.0
2005-09-01,12182354.0
2005-10-01,11935795.0
2005-11-01,12183721.0
2005-12-01,12651058.0
2006-01-01,12199602.0
2006-02-01,12538478.0
2006-03-01,13190368.0
2006-04-01,13175969.0
2006-05-01,14377776.0
2006-06-01,14560196.0
2006-07-01,14067132.0
2006-08-01,14222749.0
2006-09-01,14423489.0
2006-10-01,14157328.0
2006-11-01,14749774.0
2006-12-01,15036430.0
2007-01-01,15202215.0
2007-02-01,15167780.0
2007-03-01,16017421.0
2007-04-01,15877566.0
2007-05-01,16345043.0
2007-06-01,16806128.0
2007-07-01,16957338.0
2007-08-01,17360653.0
2007-09-01,17352720.0
2007-10-01,17334440.0
2007-11-01,17809265.0
2007-12-01,18459054.0
2008-01-01,18240064.0
2008-02-01,18671624.0
2008-03-01,19794496.0
2008-04-01,19558461.0
2008-05-01,19413889.0
2008-06-01,20038820.0
2008-07-01,19841353.0
2008-08-01,20334955.0
2008-09-01,20960506.0
2008-10-01,21477122.0
2008-11-01,21984270.0
2008-12-01,22619018.0
2009-01-01,22773836.0
2009-02-01,23715915.0
2009-03-01,24122763.0
2009-04-01,24107842.0
2009-05-01,24513035.0
2009-06-01,24765940.0
2009-07-01,24609756.0
2009-08-01,24973377.0
2009-09-01,25517764.0
2009-10-01,25840919.0
2009-11-01,26583144.0
2009-12-01,26838895.0
2010-01-01,27230417.0
2010-02-01,27662318.0
2010-03-01,27843702.0
2010-04-01,27881242.0
2010-05-01,28023743.0
2010-06-01,28734638.0
2010-07-01,28130759.0
2010-08-01,28267024.0
2010-09-01,28298258.0
2010-10-01,28344816.0
2010-11-01,29088587.0
2010-12-01,30932074.0
2011-01-01,31605574.0
2011-02-01,32485355.0
2011-03-01,32949823.0
2011-04-01,32826590.0
2011-05-01,33533544.0
2011-06-01,34074054.0
2011-07-01,35490406.0
2011-08-01,35966089.0
2011-09-01,37848031.0
2011-10-01,37648618.0
2011-11-01,39925097.0
2011-12-01,41657833.0
2012-01-01,42375895.0
2012-02-01,43709075.0
2012-03-01,45314619.0
2012-04-01,46576123.0
2012-05-01,49067804.0
2012-06-01,50270476.0
2012-07-01,49682524.0
2012-08-01,51065149.0
2012-09-01,50535116.0
2012-10-01,50062595.0
2012-11-01,51093172.0
2012-12-01,52910476.0
2013-01-01,52332553.0
2013-02-01,53822568.0
2013-03-01,53539774.0
2013-04-01,54169354.0
2013-05-01,55918036.0
2013-06-01,57723061.0
2013-07-01,59664852.0
2013-08-01,62440083.0
2013-09-01,65400381.0
2013-10-01,65556531.0
2013-11-01,66051038.0
2013-12-01,70281292.0
2014-01-01,73149250.0
2014-02-01,74188279.0
2014-03-01,75847245.0
2014-04-01,75913946.0
2014-05-01,74709231.0
2014-06-01,76797491.0
2014-07-01,77778764.0
2014-08-01,79199868.0
2014-09-01,82296750.0
2014-10-01,80169131.0
2014-11-01,80855318.0
2014-12-01,84800082.0
2015-01-01,85190016.0
2015-02-01,86927825.0
2015-03-01,90304706.0
2015-04-01,92272161.0
2015-05-01,94823728.0
2015-06-01,97146374.0
2015-07-01,101435958.0
2015-08-01,106811721.0
2015-09-01,108882892.0
2015-10-01,105332358.0
2015-11-01,106070343.0
2015-12-01,106831708.0
2016-01-01,109846620.0
2016-02-01,112322402.0
2016-03-01,112395863.0
2016-04-01,113629819.0
2016-05-01,118519053.0
2016-06-01,120082851.0
2016-07-01,123526183.0
2016-08-01,124421256.0
2016-09-01,128262600.0
2016-10-01,134389180.0
2016-11-01,139371827.0
2016-12-01,143406104.0
2017-01-01,148664251.0
2017-02-01,143070304.0
2017-03-01,143722484.0
2017-04-01,144561058.0
2017-05-01,147353443.0
2017-06-01,151079273.0
2017-07-01,155110528.0
2017-08-01,159310276.0
2017-09-01,165953522.0
2017-10-01,174729455.0
2017-11-01,179906683.0
2017-12-01,175455682.0
2018-01-01,180835975.0
2018-02-01,184937744.0
2018-03-01,183737177.0
2018-04-01,190198939.0
2018-05-01,205874718.0
2018-06-01,208496540.0
2018-07-01,227922872.0
2018-08-01,284271691.0
2018-09-01,267763842.0
2018-10-01,256629159.0
2018-11-01,247840646.0
2018-12-01,257845515.0
2019-01-01,262278020.0
2019-02-01,275604995.0
2019-03-01,285314749.0
2019-04-01,294972270.0
2019-05-01,289403754.0
2019-06-01,288210943.0
2019-07-01,282619347.0
2019-08-01,294815222.0
2019-09-01,289941045.0
2019-10-01,290021995.0
2019-11-01,292915336.0
2019-12-01,303157287.0
2020-01-01,302544464.0
2020-02-01,311662991.0
2020-03-01,323142260.0
2020-04-01,341832166.0
2020-05-01,347733458.0
2020-06-01,352694376.0
2020-07-01,362672600.0
2020-08-01,375751901.0
2020-09-01,385549031.0
2020-10-01,405979336.0
2020-11-01,395818234.0
2020-12-01,388629144.0
2021-01-01,396885814.0
2021-02-01,403777726.0
2021-03-01,442410336.0
2021-04-01,438732717.0
2021-05-01,450473267.0
2021-06-01,456581513.0
2021-07-01,448568981.0
2021-08-01,447421421.0
2021-09-01,472054117.0
2021-10-01,488455536.0
2021-11-01,602182840.0
2021-12-01,616950317.0
2022-01-01,609134796.0
2022-02-01,622945828.0
2022-03-01,669197492.0
2022-04-01,662968005.0
2022-05-01,722316910.0
2022-06-01,735924612.0
2022-07-01,758674995.0
2022-08-01,772376975.0
2022-09-01,758634380.0
2022-10-01,766883958.0
2022-11-01,779700893.0
2022-12-01,821389150.0
2023-01-01,845671135.0
2023-02-01,851364552.0
2023-03-01,885008701.0
2023-04-01,902310320.0
2023-05-01,928000206.0
2023-06-01,1068936052.0
2023-07-01,1090838179.0
2023-08-01,1130250611.0
2023-09-01,1193786945.0
2023-10-01,1228315574.0
2023-11-01,1288266754.0
2023-12-01,1349600424.0
2024-01-01,1387594397.0
2024-02-01,1470914630.0
2024-03-01,1514405242.0
2024-04-01,1541885115.0
2024-05-01,1538128422.0
2024-06-01,1679150099.0
2024-07-01,1665705673.0
2024-08-01,1772429318.0
2024-09-01,1804614226.0
2024-10-01,1812604606.0
2024-11-01,1835546146.0
2024-12-01,1893722644.0
2025-01-01,1940418540.0
2025-02-01,2025894268.0
2025-03-01,2120959013.0
2025-04-01,2211200595.0
2025-05-01,2271238852.0
2025-06-01,2441778107.0
2025-07-01,2472807405.0
2025-08-01,2593760102.0
