Tarih,TP_PB_V25
2000-01-01,32.0
2000-02-01,4.0
2000-03-01,1404.0
2000-04-01,2990.0
2000-05-01,2982.0
2000-06-01,3142.0
2000-07-01,4048.0
2000-08-01,327.0
2000-09-01,25.0
2000-10-01,35.0
2000-11-01,1329.0
2000-12-01,41.0
2001-01-01,850.0
2001-02-01,12329.0
2001-03-01,4136.0
2001-04-01,4115.0
2001-05-01,790.0
2001-06-01,45.0
2001-07-01,7442.0
2001-08-01,929.0
2001-09-01,150.0
2001-10-01,58.0
2001-11-01,165.0
2001-12-01,67.0
2002-01-01,2919.0
2002-02-01,660.0
2002-03-01,185.0
2002-04-01,268.0
2002-05-01,167.0
2002-06-01,329.0
2002-07-01,452.0
2002-08-01,146.0
2002-09-01,28.0
2002-10-01,617.0
2002-11-01,4863.0
2002-12-01,219.0
2003-01-01,620.0
2003-02-01,303.0
2003-03-01,17.0
2003-04-01,652.0
2003-05-01,360.0
2003-06-01,107.0
2003-07-01,128.0
2003-08-01,304.0
2003-09-01,487.0
2003-10-01,423.0
2003-11-01,55.0
2003-12-01,172.0
2004-01-01,293.0
2004-02-01,629.0
2004-03-01,164.0
2004-04-01,269.0
2004-05-01,87.0
2004-06-01,333.0
2004-07-01,287.0
2004-08-01,204.0
2004-09-01,525.0
2004-10-01,190.0
2004-11-01,129.0
2004-12-01,42.0
2005-01-01,756.0
2005-02-01,35.0
2005-03-01,336.0
2005-04-01,454.0
2005-05-01,831.0
2005-06-01,35.0
2005-07-01,197.0
2005-08-01,270.0
2005-09-01,121.0
2005-10-01,634.0
2005-11-01,917.0
2005-12-01,40.0
2006-01-01,15.0
2006-02-01,89.0
2006-03-01,438.0
2006-04-01,154.0
2006-05-01,70.0
2006-06-01,19.0
2006-07-01,16.0
2006-08-01,754.0
2006-09-01,56.0
2006-10-01,156.0
2006-11-01,729.0
2006-12-01,181.0
2007-01-01,258.0
2007-02-01,41.0
2007-03-01,339.0
2007-04-01,232.0
2007-05-01,290.0
2007-06-01,211.0
2007-07-01,540.0
2007-08-01,2636.0
2007-09-01,501.0
2007-10-01,1086.0
2007-11-01,787.0
2007-12-01,6601.0
2008-01-01,298.0
