Tarih,TP_PB_T311
2013-07-01,52114.0
2013-08-01,61308.0
2013-09-01,57068.0
2013-10-01,60738.0
2013-11-01,57406.0
2013-12-01,83351.0
2014-01-01,79604.0
2014-02-01,75944.0
2014-03-01,87327.0
2014-04-01,79943.0
2014-05-01,67024.0
2014-06-01,68928.0
2014-07-01,64376.0
2014-08-01,68225.0
2014-09-01,93633.0
2014-10-01,73398.0
2014-11-01,73762.0
2014-12-01,106803.0
2015-01-01,89905.0
2015-02-01,99068.0
2015-03-01,98429.0
2015-04-01,97834.0
2015-05-01,91088.0
2015-06-01,105434.0
2015-07-01,98565.0
2015-08-01,107127.0
2015-09-01,121988.0
2015-10-01,120883.0
2015-11-01,120119.0
2015-12-01,124258.0
2016-01-01,130588.0
2016-02-01,126215.0
2016-03-01,117292.0
2016-04-01,115729.0
2016-05-01,117805.0
2016-06-01,115966.0
2016-07-01,106896.0
2016-08-01,109785.0
2016-09-01,113981.0
2016-10-01,109353.0
2016-11-01,112771.0
2016-12-01,119238.0
2017-01-01,119374.0
2017-02-01,133012.0
2017-03-01,118607.0
2017-04-01,122478.0
2017-05-01,121313.0
2017-06-01,112495.0
2017-07-01,113049.0
2017-08-01,110047.0
2017-09-01,98539.0
2017-10-01,93316.0
2017-11-01,93852.0
2017-12-01,157677.0
2018-01-01,136387.0
2018-02-01,130090.0
2018-03-01,157867.0
2018-04-01,157426.0
2018-05-01,166096.0
2018-06-01,181528.0
2018-07-01,176268.0
2018-08-01,190957.0
2018-09-01,175190.0
2018-10-01,205721.0
2018-11-01,245730.0
2018-12-01,190937.0
2019-01-01,211296.0
2019-02-01,190740.0
2019-03-01,106198.0
2019-04-01,115074.0
2019-05-01,136340.0
2019-06-01,116555.0
2019-07-01,154455.0
2019-08-01,108030.0
2019-09-01,124304.0
2019-10-01,139144.0
2019-11-01,110771.0
2019-12-01,139115.0
2020-01-01,101730.0
2020-02-01,114648.0
2020-03-01,135564.0
2020-04-01,155950.0
2020-05-01,210510.0
2020-06-01,248925.0
2020-07-01,318663.0
2020-08-01,231750.0
2020-09-01,274089.0
2020-10-01,238650.0
2020-11-01,293291.0
2020-12-01,306422.0
2021-01-01,300865.0
2021-02-01,282296.0
2021-03-01,327616.0
2021-04-01,359291.0
2021-05-01,361487.0
2021-06-01,340645.0
2021-07-01,448899.0
2021-08-01,433007.0
2021-09-01,485862.0
2021-10-01,523758.0
2021-11-01,544110.0
2021-12-01,600125.0
2022-01-01,600152.0
2022-02-01,615659.0
2022-03-01,1131059.0
2022-04-01,925002.0
2022-05-01,1114678.0
2022-06-01,1108812.0
2022-07-01,1173109.0
2022-08-01,1128347.0
2022-09-01,1159590.0
2022-10-01,1301237.0
2022-11-01,997365.0
2022-12-01,1107168.0
2023-01-01,1190316.0
2023-02-01,1278907.0
2023-03-01,1346969.0
2023-04-01,1216068.0
2023-05-01,1089221.0
2023-06-01,851673.0
2023-07-01,1450302.0
2023-08-01,1585854.0
2023-09-01,1861315.0
2023-10-01,1787661.0
2023-11-01,2222555.0
2023-12-01,2634208.0
2024-01-01,2857735.0
2024-02-01,3319049.0
2024-03-01,3507327.0
2024-04-01,3676012.0
2024-05-01,3636730.0
2024-06-01,3651999.0
2024-07-01,3832418.0
2024-08-01,3976015.0
2024-09-01,3438118.0
2024-10-01,3516950.0
2024-11-01,3359284.0
2024-12-01,2999130.0
2025-01-01,3392154.0
2025-02-01,3571420.0
2025-03-01,3536910.0
2025-04-01,4481469.0
2025-05-01,4057557.0
2025-06-01,4385724.0
2025-07-01,4465447.0
2025-08-01,4597576.0
