Tarih,TP_PB_T09
2000-01-01,6083.0
2000-02-01,2644.0
2000-03-01,2795.0
2000-04-01,5490.0
2000-05-01,5400.0
2000-06-01,6074.0
2000-07-01,5707.0
2000-08-01,4003.0
2000-09-01,4681.0
2000-10-01,8617.0
2000-11-01,15492.0
2000-12-01,17307.0
2001-01-01,19340.0
2001-02-01,68869.0
2001-03-01,30256.0
2001-04-01,90418.0
2001-05-01,14025.0
2001-06-01,17798.0
2001-07-01,66831.0
2001-08-01,100017.0
2001-09-01,47884.0
2001-10-01,15829.0
2001-11-01,18461.0
2001-12-01,140828.0
2002-01-01,134668.0
2002-02-01,72678.0
2002-03-01,90727.0
2002-04-01,140512.0
2002-05-01,76706.0
2002-06-01,81478.0
2002-07-01,69044.0
2002-08-01,35703.0
2002-09-01,19958.0
2002-10-01,60820.0
2002-11-01,4621.0
2002-12-01,4141.0
2003-01-01,4108.0
2003-02-01,4699.0
2003-03-01,6308.0
2003-04-01,30496.0
2003-05-01,2912.0
2003-06-01,2264.0
2003-07-01,2848.0
2003-08-01,2237.0
2003-09-01,2261.0
2003-10-01,2046.0
2003-11-01,2839.0
2003-12-01,1010.0
2004-01-01,1749.0
2004-02-01,2577.0
2004-03-01,1724.0
2004-04-01,4406.0
2004-05-01,2153.0
2004-06-01,2542.0
2004-07-01,1689.0
2004-08-01,1000.0
2004-09-01,1260.0
2004-10-01,826.0
2004-11-01,467.0
2004-12-01,1361.0
2005-01-01,485.0
2005-02-01,282.0
2005-03-01,473.0
2005-04-01,281.0
2005-05-01,233.0
2005-06-01,228.0
2005-07-01,308.0
2005-08-01,248.0
2005-09-01,204.0
2005-10-01,187.0
2005-11-01,156.0
2005-12-01,161.0
2006-01-01,152.0
2006-02-01,140.0
2006-03-01,206.0
2006-04-01,183.0
2006-05-01,243.0
2006-06-01,269.0
2006-07-01,235.0
2006-08-01,197.0
2006-09-01,313.0
2006-10-01,183.0
2006-11-01,188.0
2006-12-01,113.0
2007-01-01,139.0
2007-02-01,185.0
2007-03-01,161.0
2007-04-01,51.0
2007-05-01,46.0
2007-06-01,70.0
2007-07-01,89.0
2007-08-01,59.0
2007-09-01,397.0
2007-10-01,315.0
2007-11-01,66.0
2007-12-01,254.0
2008-01-01,724.0
2008-02-01,32760.0
2008-03-01,1409.0
2008-04-01,1699.0
2008-05-01,1795.0
2008-06-01,1878.0
2008-07-01,1814.0
2008-08-01,1823.0
2008-09-01,4991.0
2008-10-01,8177.0
2008-11-01,38336.0
2008-12-01,21263.0
2009-01-01,22030.0
2009-02-01,118904.0
2009-03-01,105411.0
2009-04-01,68715.0
2009-05-01,79377.0
2009-06-01,87578.0
2009-07-01,34853.0
2009-08-01,25918.0
2009-09-01,179350.0
2009-10-01,109685.0
2009-11-01,101833.0
2009-12-01,118699.0
2010-01-01,123039.0
2010-02-01,114253.0
