Tarih,TP_PB_V08
2000-01-01,82440.0
2000-02-01,86233.0
2000-03-01,88568.0
2000-04-01,91947.0
2000-05-01,93908.0
2000-06-01,92544.0
2000-07-01,95940.0
2000-08-01,97561.0
2000-09-01,101245.0
2000-10-01,98520.0
2000-11-01,99135.0
2000-12-01,99673.0
2001-01-01,99576.0
2001-02-01,158455.0
2001-03-01,179239.0
2001-04-01,202508.0
2001-05-01,191021.0
2001-06-01,205505.0
2001-07-01,211107.0
2001-08-01,216220.0
2001-09-01,239256.0
2001-10-01,246636.0
2001-11-01,235858.0
2001-12-01,224276.0
2002-01-01,181382.0
2002-02-01,190820.0
2002-03-01,183097.0
2002-04-01,184261.0
2002-05-01,194772.0
2002-06-01,214986.0
2002-07-01,202888.0
2002-08-01,197423.0
2002-09-01,200863.0
2002-10-01,203528.0
2002-11-01,184099.0
2002-12-01,196487.0
2003-01-01,173194.0
2003-02-01,167931.0
2003-03-01,170274.0
2003-04-01,162982.0
2003-05-01,147588.0
2003-06-01,143651.0
2003-07-01,127543.0
2003-08-01,126015.0
2003-09-01,121218.0
2003-10-01,133530.0
2003-11-01,124673.0
2003-12-01,118081.0
2004-01-01,113448.0
2004-02-01,93243.0
2004-03-01,94895.0
2004-04-01,101984.0
2004-05-01,104701.0
2004-06-01,108133.0
2004-07-01,109705.0
2004-08-01,88324.0
2004-09-01,86394.0
2004-10-01,79876.0
2004-11-01,76501.0
2004-12-01,71714.0
2005-01-01,38708.0
2005-02-01,40850.0
2005-03-01,41543.0
2005-04-01,46134.0
2005-05-01,46020.0
2005-06-01,40057.0
2005-07-01,39433.0
2005-08-01,9268.0
2005-09-01,5506.0
2005-10-01,4802.0
2005-11-01,3761.0
2005-12-01,1378.0
2006-01-01,1939.0
2006-02-01,1879.0
2006-03-01,2132.0
2006-04-01,2148.0
2006-05-01,1947.0
2006-06-01,1631.0
2006-07-01,960.0
2006-08-01,547.0
2006-09-01,432.0
2006-10-01,441.0
2006-11-01,577.0
2006-12-01,757.0
2007-01-01,792.0
2007-02-01,691.0
2007-03-01,341.0
2007-04-01,323.0
2007-05-01,594.0
2007-06-01,727.0
2007-07-01,814.0
2007-08-01,1025.0
2007-09-01,458.0
2007-10-01,393.0
2007-11-01,264.0
2007-12-01,375.0
2008-01-01,346.0
2008-02-01,601.0
2008-03-01,650.0
2008-04-01,412.0
2008-05-01,316.0
2008-06-01,313.0
2008-07-01,552.0
2008-08-01,478.0
2008-09-01,433.0
2008-10-01,1990.0
2008-11-01,423.0
2008-12-01,390.0
2009-01-01,85752.0
2009-02-01,466706.0
2009-03-01,681839.0
2009-04-01,866666.0
2009-05-01,871554.0
2009-06-01,709659.0
2009-07-01,696734.0
2009-08-01,706174.0
2009-09-01,657746.0
2009-10-01,642362.0
2009-11-01,578381.0
2009-12-01,481209.0
2010-01-01,523145.0
2010-02-01,493094.0
2010-03-01,502885.0
2010-04-01,502091.0
2010-05-01,487006.0
2010-06-01,524186.0
2010-07-01,530846.0
2010-08-01,648987.0
2010-09-01,619778.0
2010-10-01,604649.0
2010-11-01,636441.0
2010-12-01,688732.0
2011-01-01,716532.0
2011-02-01,817689.0
2011-03-01,838195.0
2011-04-01,926459.0
2011-05-01,1037516.0
2011-06-01,1001394.0
2011-07-01,1244399.0
2011-08-01,1519326.0
2011-09-01,1679838.0
2011-10-01,1852629.0
2011-11-01,2357082.0
2011-12-01,3062815.0
2012-01-01,3190781.0
2012-02-01,3764184.0
2012-03-01,4564981.0
2012-04-01,4950355.0
2012-05-01,6146168.0
2012-06-01,6527913.0
2012-07-01,6707775.0
2012-08-01,6724118.0
2012-09-01,6553182.0
2012-10-01,6360076.0
2012-11-01,6562958.0
2012-12-01,6802848.0
2013-01-01,6424016.0
2013-02-01,6272386.0
2013-03-01,6094351.0
2013-04-01,6541420.0
2013-05-01,7552073.0
2013-06-01,8031166.0
2013-07-01,9369953.0
2013-08-01,9769380.0
2013-09-01,11435837.0
2013-10-01,12171875.0
2013-11-01,11892449.0
2013-12-01,13158583.0
2014-01-01,15706451.0
2014-02-01,17514133.0
2014-03-01,18193463.0
2014-04-01,18957398.0
2014-05-01,18739745.0
2014-06-01,19240986.0
2014-07-01,19151197.0
2014-08-01,19719697.0
2014-09-01,20088231.0
2014-10-01,18788613.0
2014-11-01,18806145.0
2014-12-01,19241050.0
2015-01-01,18530673.0
2015-02-01,18997389.0
2015-03-01,19378632.0
2015-04-01,20457996.0
2015-05-01,20684623.0
2015-06-01,21993394.0
2015-07-01,22837892.0
2015-08-01,24545171.0
2015-09-01,24255133.0
2015-10-01,23173180.0
2015-11-01,22834283.0
2015-12-01,22588506.0
2016-01-01,22816023.0
2016-02-01,22611090.0
2016-03-01,23891262.0
2016-04-01,24864589.0
2016-05-01,26899555.0
2016-06-01,26142129.0
2016-07-01,26714371.0
2016-08-01,27447019.0
2016-09-01,28164704.0
2016-10-01,31142630.0
2016-11-01,31359395.0
2016-12-01,32184331.0
2017-01-01,33155819.0
2017-02-01,29611138.0
2017-03-01,29747774.0
2017-04-01,29322045.0
2017-05-01,30999943.0
2017-06-01,33936144.0
2017-07-01,36864660.0
2017-08-01,37813415.0
2017-09-01,40587475.0
2017-10-01,43425516.0
2017-11-01,43425345.0
2017-12-01,42024185.0
2018-01-01,42031819.0
2018-02-01,42581386.0
2018-03-01,44382996.0
2018-04-01,44467712.0
2018-05-01,47864316.0
2018-06-01,47988823.0
2018-07-01,54871193.0
2018-08-01,75314322.0
2018-09-01,72740868.0
2018-10-01,68783794.0
2018-11-01,67106098.0
2018-12-01,75478111.0
2019-01-01,74583258.0
2019-02-01,78641970.0
2019-03-01,80081722.0
2019-04-01,82054260.0
2019-05-01,79349324.0
2019-06-01,81600244.0
2019-07-01,79235522.0
2019-08-01,83429641.0
2019-09-01,83404172.0
2019-10-01,85759102.0
2019-11-01,86395661.0
2019-12-01,89645623.0
2020-01-01,87612314.0
2020-02-01,87051544.0
