Tarih,TP_PB_V10
2000-01-01,175728.0
2000-02-01,64329.0
2000-03-01,66250.0
2000-04-01,66980.0
2000-05-01,68807.0
2000-06-01,69233.0
2000-07-01,26949.0
2000-08-01,28389.0
2000-09-01,28587.0
2000-10-01,29671.0
2000-11-01,28858.0
2000-12-01,27415.0
2001-01-01,21812.0
2001-02-01,28661.0
2001-03-01,29418.0
2001-04-01,33225.0
2001-05-01,34396.0
2001-06-01,35653.0
2001-07-01,293541.0
2001-08-01,305875.0
2001-09-01,339066.0
2001-10-01,354374.0
2001-11-01,330425.0
2001-12-01,318520.0
2002-01-01,291949.0
2002-02-01,309044.0
2002-03-01,295587.0
2002-04-01,295055.0
2002-05-01,315396.0
2002-06-01,350952.0
2002-07-01,363628.0
2002-08-01,351727.0
2002-09-01,357395.0
2002-10-01,359752.0
2002-11-01,330485.0
2002-12-01,357970.0
2003-01-01,383994.0
2003-02-01,371430.0
2003-03-01,396291.0
2003-04-01,339353.0
2003-05-01,309366.0
2003-06-01,300645.0
2003-07-01,304458.0
2003-08-01,296352.0
2003-09-01,294407.0
2003-10-01,316777.0
2003-11-01,313128.0
2003-12-01,291654.0
2004-01-01,304946.0
2004-02-01,282906.0
2004-03-01,278841.0
2004-04-01,304899.0
2004-05-01,317717.0
2004-06-01,316128.0
2004-07-01,313846.0
2004-08-01,320652.0
2004-09-01,324173.0
2004-10-01,316655.0
2004-11-01,313567.0
2004-12-01,292422.0
2005-01-01,320621.0
2005-02-01,306075.0
2005-03-01,337601.0
2005-04-01,357990.0
2005-05-01,347823.0
2005-06-01,343784.0
2005-07-01,345285.0
2005-08-01,356165.0
2005-09-01,353819.0
2005-10-01,347628.0
2005-11-01,347655.0
2005-12-01,374379.0
2006-01-01,360749.0
2006-02-01,354793.0
2006-03-01,369088.0
2006-04-01,360096.0
2006-05-01,428075.0
2006-06-01,451766.0
2006-07-01,416053.0
2006-08-01,406833.0
2006-09-01,405982.0
2006-10-01,386134.0
2006-11-01,388944.0
2006-12-01,389643.0
2007-01-01,399875.0
2007-02-01,403332.0
2007-03-01,424832.0
2007-04-01,402440.0
2007-05-01,398357.0
2007-06-01,372670.0
2007-07-01,386916.0
2007-08-01,371978.0
2007-09-01,339064.0
2007-10-01,315297.0
2007-11-01,317397.0
2007-12-01,312558.0
2008-01-01,313490.0
2008-02-01,324867.0
2008-03-01,361517.0
2008-04-01,345877.0
2008-05-01,346032.0
2008-06-01,333635.0
2008-07-01,319786.0
2008-08-01,316619.0
2008-09-01,354174.0
2008-10-01,434074.0
2008-11-01,422502.0
2008-12-01,423023.0
2009-01-01,416717.0
2009-02-01,443114.0
2009-03-01,461154.0
2009-04-01,468705.0
2009-05-01,484224.0
2009-06-01,461595.0
2009-07-01,467362.0
2009-08-01,479245.0
2009-09-01,462760.0
2009-10-01,466414.0
2009-11-01,463718.0
2009-12-01,468205.0
2010-01-01,476737.0
2010-02-01,479599.0
2010-03-01,478778.0
2010-04-01,436930.0
2010-05-01,445953.0
2010-06-01,449287.0
2010-07-01,435940.0
2010-08-01,429176.0
2010-09-01,415390.0
2010-10-01,407342.0
2010-11-01,416907.0
2010-12-01,449379.0
2011-01-01,452595.0
2011-02-01,420581.0
2011-03-01,398304.0
2011-04-01,357416.0
2011-05-01,368763.0
2011-06-01,372463.0
2011-07-01,389178.0
2011-08-01,399968.0
2011-09-01,409852.0
2011-10-01,365249.0
2011-11-01,382618.0
2011-12-01,389796.0
2012-01-01,376546.0
2012-02-01,361714.0
2012-03-01,368793.0
2012-04-01,379503.0
2012-05-01,370541.0
2012-06-01,360722.0
2012-07-01,346537.0
2012-08-01,351412.0
2012-09-01,342839.0
2012-10-01,320825.0
2012-11-01,319875.0
2012-12-01,323790.0
2013-01-01,318813.0
2013-02-01,313573.0
2013-03-01,311041.0
2013-04-01,286431.0
2013-05-01,300454.0
2013-06-01,314494.0
2013-07-01,310270.0
2013-08-01,335916.0
2013-09-01,321745.0
2013-10-01,289901.0
2013-11-01,315652.0
2013-12-01,317979.0
2014-01-01,340189.0
2014-02-01,323924.0
2014-03-01,305531.0
2014-04-01,286631.0
2014-05-01,286712.0
2014-06-01,269204.0
2014-07-01,428355.0
2014-08-01,433726.0
2014-09-01,453824.0
2014-10-01,437082.0
2014-11-01,501192.0
2014-12-01,460474.0
2015-01-01,431316.0
2015-02-01,446924.0
2015-03-01,455040.0
2015-04-01,434298.0
2015-05-01,434854.0
2015-06-01,440190.0
2015-07-01,466318.0
2015-08-01,486009.0
2015-09-01,495798.0
2015-10-01,448028.0
2015-11-01,449402.0
2015-12-01,449100.0
2016-01-01,460607.0
2016-02-01,463247.0
2016-03-01,435092.0
2016-04-01,503401.0
2016-05-01,535875.0
2016-06-01,515691.0
2016-07-01,547737.0
2016-08-01,541747.0
2016-09-01,540387.0
2016-10-01,562798.0
2016-11-01,612194.0
2016-12-01,803928.0
2017-01-01,880454.0
2017-02-01,829171.0
2017-03-01,1058822.0
2017-04-01,1005545.0
2017-05-01,1023568.0
2017-06-01,1017485.0
2017-07-01,1035276.0
2017-08-01,1082208.0
2017-09-01,1157381.0
2017-10-01,1266123.0
2017-11-01,1323611.0
2017-12-01,1283685.0
2018-01-01,1267972.0
2018-02-01,1295092.0
2018-03-01,1325498.0
2018-04-01,1318919.0
2018-05-01,1426872.0
2018-06-01,1457996.0
2018-07-01,1513518.0
2018-08-01,1926785.0
2018-09-01,1758940.0
2018-10-01,1658564.0
2018-11-01,1568749.0
2018-12-01,1632970.0
2019-01-01,1600795.0
2019-02-01,1652919.0
2019-03-01,1823904.0
2019-04-01,4031143.0
2019-05-01,4001288.0
2019-06-01,3963388.0
2019-07-01,3755809.0
2019-08-01,3974488.0
2019-09-01,3930384.0
2019-10-01,4057511.0
2019-11-01,4094077.0
2019-12-01,4257875.0
2020-01-01,4182774.0
2020-02-01,4357744.0
2020-03-01,4404906.0
2020-04-01,4550142.0
2020-05-01,4640018.0
2020-06-01,4410281.0
2020-07-01,4593450.0
2020-08-01,4870575.0
2020-09-01,5053775.0
2020-10-01,5287020.0
2020-11-01,5130666.0
2020-12-01,5185252.0
2021-01-01,5095256.0
2021-02-01,5020566.0
2021-03-01,5426367.0
2021-04-01,5505186.0
2021-05-01,5757626.0
2021-06-01,5768798.0
2021-07-01,5518668.0
2021-08-01,5405449.0
2021-09-01,5660993.0
2021-10-01,6057049.0
2021-11-01,8128063.0
2021-12-01,8362639.0
2022-01-01,8247438.0
2022-02-01,8537388.0
2022-03-01,10261305.0
2022-04-01,10018395.0
2022-05-01,10905037.0
2022-06-01,10799519.0
2022-07-01,11242530.0
2022-08-01,11402308.0
2022-09-01,11228186.0
2022-10-01,11298282.0
2022-11-01,11775073.0
2022-12-01,12036529.0
2023-01-01,12222556.0
2023-02-01,12194148.0
2023-03-01,12228563.0
2023-04-01,12530713.0
2023-05-01,13380600.0
2023-06-01,16082695.0
2023-07-01,17304201.0
2023-08-01,18376044.0
2023-09-01,20310185.0
2023-10-01,22164663.0
2023-11-01,24669253.0
2023-12-01,22510269.0
2024-01-01,19942505.0
2024-02-01,20966463.0
2024-03-01,22375803.0
2024-04-01,23139285.0
2024-05-01,23227151.0
2024-06-01,23156435.0
2024-07-01,23609675.0
2024-08-01,24771354.0
2024-09-01,26883902.0
2024-10-01,19074048.0
2024-11-01,25232328.0
2024-12-01,13776579.0
2025-01-01,13923848.0
2025-02-01,14787011.0
2025-03-01,17793465.0
2025-04-01,22090745.0
2025-05-01,24114749.0
2025-06-01,20017485.0
2025-07-01,19629045.0
2025-08-01,17944050.0
