Tarih,TP_PB_V23
2000-01-01,405267.0
2000-02-01,453698.0
2000-03-01,561798.0
2000-04-01,448025.0
2000-05-01,441063.0
2000-06-01,518806.0
2000-07-01,477084.0
2000-08-01,500174.0
2000-09-01,627539.0
2000-10-01,555956.0
2000-11-01,566481.0
2000-12-01,612063.0
2001-01-01,524656.0
2001-02-01,704765.0
2001-03-01,918519.0
2001-04-01,1239784.0
2001-05-01,1163162.0
2001-06-01,1373740.0
2001-07-01,1320947.0
2001-08-01,1370291.0
2001-09-01,1576599.0
2001-10-01,1442545.0
2001-11-01,1456825.0
2001-12-01,1571209.0
2002-01-01,1381106.0
2002-02-01,1340985.0
2002-03-01,1332517.0
2002-04-01,1525529.0
2002-05-01,1115978.0
2002-06-01,1360957.0
2002-07-01,1216512.0
2002-08-01,1269673.0
2002-09-01,1344806.0
2002-10-01,1256760.0
2002-11-01,1345517.0
2002-12-01,1353482.0
2003-01-01,1264282.0
2003-02-01,1235896.0
2003-03-01,1308911.0
2003-04-01,1161318.0
2003-05-01,1145574.0
2003-06-01,1316813.0
2003-07-01,1090405.0
2003-08-01,1143640.0
2003-09-01,1337840.0
2003-10-01,1225152.0
2003-11-01,1248278.0
2003-12-01,1250415.0
2004-01-01,1285901.0
2004-02-01,1112501.0
2004-03-01,1213786.0
2004-04-01,1443945.0
2004-05-01,1325437.0
2004-06-01,1616804.0
2004-07-01,1085411.0
2004-08-01,1366786.0
2004-09-01,1370153.0
2004-10-01,1270934.0
2004-11-01,1171780.0
2004-12-01,1463340.0
2005-01-01,1375041.0
2005-02-01,1292387.0
2005-03-01,1435769.0
2005-04-01,1449504.0
2005-05-01,1419019.0
2005-06-01,1682149.0
2005-07-01,1457942.0
2005-08-01,1439427.0
2005-09-01,1690443.0
2005-10-01,1434584.0
2005-11-01,1494559.0
2005-12-01,1659163.0
2006-01-01,1583378.0
2006-02-01,1443576.0
2006-03-01,1836964.0
2006-04-01,1825383.0
2006-05-01,1910547.0
2006-06-01,2201638.0
2006-07-01,1982105.0
2006-08-01,1890885.0
2006-09-01,2097596.0
2006-10-01,1949928.0
2006-11-01,1897980.0
2006-12-01,1944444.0
2007-01-01,1834862.0
2007-02-01,1873440.0
2007-03-01,1874423.0
2007-04-01,2380598.0
2007-05-01,2276357.0
2007-06-01,2800741.0
2007-07-01,2568616.0
2007-08-01,2495516.0
2007-09-01,2974657.0
2007-10-01,2679955.0
2007-11-01,2646023.0
2007-12-01,2876856.0
2008-01-01,2699027.0
2008-02-01,2795519.0
2008-03-01,3112594.0
2008-04-01,2925507.0
2008-05-01,3039117.0
2008-06-01,3398007.0
2008-07-01,3005010.0
2008-08-01,3214915.0
2008-09-01,3660156.0
2008-10-01,3263590.0
2008-11-01,3208471.0
2008-12-01,2131174.0
2009-01-01,2194593.0
2009-02-01,2266034.0
2009-03-01,2244698.0
2009-04-01,2436146.0
2009-05-01,2377488.0
2009-06-01,2389245.0
2009-07-01,2429148.0
2009-08-01,2321623.0
2009-09-01,2220646.0
2009-10-01,2302569.0
2009-11-01,2467235.0
2009-12-01,2349899.0
2010-01-01,2217842.0
2010-02-01,2448875.0
2010-03-01,2302176.0
2010-04-01,2412492.0
2010-05-01,2424003.0
2010-06-01,2342384.0
2010-07-01,2310864.0
2010-08-01,2491014.0
2010-09-01,2482862.0
2010-10-01,2687314.0
2010-11-01,2714142.0
2010-12-01,2691595.0
2011-01-01,2814794.0
2011-02-01,3218882.0
2011-03-01,3177921.0
2011-04-01,3340729.0
2011-05-01,3106323.0
2011-06-01,2593067.0
2011-07-01,2427379.0
2011-08-01,2493054.0
2011-09-01,2640486.0
2011-10-01,2781126.0
2011-11-01,2746315.0
2011-12-01,2459714.0
2012-01-01,2799024.0
2012-02-01,2800247.0
2012-03-01,3087632.0
2012-04-01,2945018.0
2012-05-01,3252412.0
2012-06-01,3251439.0
2012-07-01,3215895.0
2012-08-01,3283433.0
2012-09-01,3252035.0
2012-10-01,2918168.0
2012-11-01,2965580.0
2012-12-01,3309939.0
2013-01-01,3259583.0
2013-02-01,3410910.0
2013-03-01,3428743.0
2013-04-01,3568931.0
2013-05-01,3836781.0
2013-06-01,3660514.0
2013-07-01,3810585.0
2013-08-01,4055968.0
2013-09-01,3908535.0
2013-10-01,4070126.0
2013-11-01,3970801.0
2013-12-01,4339625.0
2014-01-01,4589854.0
2014-02-01,4988856.0
2014-03-01,5178232.0
2014-04-01,4946526.0
2014-05-01,4540938.0
2014-06-01,4564743.0
2014-07-01,4559986.0
2014-08-01,4582295.0
2014-09-01,4628244.0
2014-10-01,4696042.0
2014-11-01,4875822.0
2014-12-01,4609388.0
2015-01-01,5090006.0
2015-02-01,5543902.0
2015-03-01,5212946.0
2015-04-01,5342237.0
2015-05-01,5750628.0
2015-06-01,5616734.0
2015-07-01,5662963.0
2015-08-01,6323048.0
2015-09-01,6636281.0
2015-10-01,6571199.0
2015-11-01,6715818.0
2015-12-01,6243874.0
2016-01-01,7041979.0
2016-02-01,7418432.0
2016-03-01,7250776.0
2016-04-01,7491591.0
2016-05-01,7630202.0
2016-06-01,8302383.0
2016-07-01,8366746.0
2016-08-01,8508541.0
2016-09-01,8060087.0
2016-10-01,9076563.0
2016-11-01,9684937.0
2016-12-01,10019694.0
2017-01-01,8502300.0
2017-02-01,10332682.0
2017-03-01,9645508.0
2017-04-01,9792862.0
2017-05-01,9374916.0
2017-06-01,8847519.0
2017-07-01,9390620.0
2017-08-01,9399108.0
2017-09-01,9337695.0
2017-10-01,9975004.0
2017-11-01,11148941.0
2017-12-01,10384018.0
2018-01-01,10798469.0
2018-02-01,11498099.0
2018-03-01,11539846.0
2018-04-01,12845792.0
2018-05-01,13092326.0
2018-06-01,13771854.0
2018-07-01,13283387.0
2018-08-01,17172349.0
2018-09-01,15476390.0
2018-10-01,15840157.0
2018-11-01,15104860.0
2018-12-01,14505836.0
2019-01-01,16111072.0
2019-02-01,17701289.0
2019-03-01,20613966.0
2019-04-01,21979132.0
2019-05-01,21274366.0
2019-06-01,20369718.0
2019-07-01,18502391.0
2019-08-01,19113123.0
2019-09-01,18923619.0
2019-10-01,19205910.0
2019-11-01,19852740.0
2019-12-01,19249409.0
2020-01-01,21505708.0
2020-02-01,23558459.0
2020-03-01,24598911.0
2020-04-01,27322524.0
2020-05-01,26834628.0
2020-06-01,27360574.0
2020-07-01,28831689.0
2020-08-01,30008418.0
2020-09-01,31869833.0
2020-10-01,34109621.0
2020-11-01,36218373.0
2020-12-01,33592123.0
2021-01-01,35847139.0
2021-02-01,35571043.0
2021-03-01,39590545.0
2021-04-01,38933849.0
2021-05-01,40791088.0
2021-06-01,40720529.0
2021-07-01,40875625.0
2021-08-01,40522056.0
2021-09-01,42386838.0
2021-10-01,46041755.0
2021-11-01,60212440.0
2021-12-01,69037926.0
2022-01-01,69118556.0
2022-02-01,66563865.0
2022-03-01,72636419.0
2022-04-01,84470138.0
2022-05-01,98027361.0
2022-06-01,94242227.0
2022-07-01,97716728.0
2022-08-01,110084193.0
2022-09-01,107408484.0
2022-10-01,112489381.0
2022-11-01,121558773.0
2022-12-01,126308072.0
2023-01-01,127768313.0
2023-02-01,123326384.0
2023-03-01,136395636.0
2023-04-01,134470915.0
2023-05-01,141333726.0
2023-06-01,154755091.0
2023-07-01,164925464.0
2023-08-01,176739043.0
2023-09-01,183088228.0
2023-10-01,187327210.0
2023-11-01,184840924.0
2023-12-01,188879918.0
2024-01-01,203685175.0
2024-02-01,219524245.0
2024-03-01,221901300.0
2024-04-01,223217611.0
2024-05-01,219586626.0
2024-06-01,241539167.0
2024-07-01,236796710.0
2024-08-01,247026243.0
2024-09-01,260698846.0
2024-10-01,271089419.0
2024-11-01,274389225.0
2024-12-01,281854041.0
2025-01-01,303791685.0
2025-02-01,320256834.0
2025-03-01,318766831.0
2025-04-01,331404123.0
2025-05-01,349892407.0
2025-06-01,374836354.0
2025-07-01,397249364.0
2025-08-01,425949072.0
