Tarih,TP_PB_T38
2009-01-01,26622.0
2009-02-01,27740.0
2009-03-01,38199.0
2009-04-01,38180.0
2009-05-01,33920.0
2009-06-01,33663.0
2009-07-01,33657.0
2009-08-01,33574.0
2009-09-01,33351.0
2009-10-01,31330.0
2009-11-01,30923.0
2009-12-01,30604.0
2010-01-01,30818.0
2010-02-01,30348.0
2010-03-01,30494.0
2010-04-01,25863.0
2010-05-01,24565.0
2010-06-01,25336.0
2010-07-01,24616.0
2010-08-01,24472.0
2010-09-01,24920.0
2010-10-01,24178.0
2010-11-01,23512.0
2010-12-01,32928.0
2011-01-01,32814.0
2011-02-01,28015.0
2011-03-01,27478.0
2011-04-01,27267.0
2011-05-01,21124.0
2011-06-01,21315.0
2011-07-01,21511.0
2011-08-01,25701.0
2011-09-01,26943.0
2011-10-01,16640.0
2011-11-01,45426.0
2011-12-01,45416.0
2012-01-01,45101.0
2012-02-01,45226.0
2012-03-01,45238.0
2012-04-01,45335.0
2012-05-01,45212.0
2012-06-01,55065.0
2012-07-01,54992.0
2012-08-01,55279.0
2012-09-01,58533.0
2012-10-01,58457.0
2012-11-01,58383.0
2012-12-01,58304.0
2013-01-01,49122.0
2013-02-01,53879.0
2013-03-01,55381.0
2013-04-01,51912.0
2013-05-01,59179.0
2013-06-01,58904.0
2013-07-01,58778.0
2013-08-01,58643.0
2013-09-01,58731.0
2013-10-01,77086.0
2013-11-01,83453.0
2013-12-01,127042.0
2014-01-01,127050.0
2014-02-01,125183.0
2014-03-01,126274.0
2014-04-01,126166.0
2014-05-01,97989.0
2014-06-01,98200.0
2014-07-01,97897.0
2014-08-01,97218.0
2014-09-01,33884.0
2014-10-01,35874.0
2014-11-01,35896.0
2014-12-01,35120.0
2015-01-01,35289.0
2015-02-01,34961.0
2015-03-01,102317.0
2015-04-01,102812.0
2015-05-01,105295.0
2015-06-01,105213.0
2015-07-01,105152.0
2015-08-01,105089.0
2015-09-01,104826.0
2015-10-01,103576.0
2015-11-01,103481.0
2015-12-01,99383.0
2016-01-01,100091.0
2016-02-01,100015.0
2016-03-01,95622.0
2016-04-01,98230.0
2016-05-01,98157.0
2016-06-01,98066.0
2016-07-01,97979.0
2016-08-01,156873.0
2016-09-01,156501.0
2016-10-01,156463.0
2016-11-01,157947.0
2016-12-01,157856.0
2017-01-01,157717.0
2017-02-01,157343.0
2017-03-01,154534.0
2017-04-01,154439.0
2017-05-01,154344.0
2017-06-01,153247.0
2017-07-01,148677.0
2017-08-01,148581.0
2017-09-01,149524.0
2017-10-01,149411.0
2017-11-01,149257.0
2017-12-01,79318.0
2018-01-01,79518.0
2018-02-01,79518.0
2018-03-01,25968.0
2018-04-01,26873.0
2018-05-01,26134.0
2018-06-01,24397.0
2018-07-01,24700.0
2018-08-01,24700.0
2018-09-01,24700.0
2018-10-01,24841.0
2018-11-01,24724.0
2018-12-01,24846.0
2019-01-01,25050.0
2019-02-01,25005.0
2019-03-01,37056.0
2019-04-01,37020.0
2019-05-01,37016.0
2019-06-01,37044.0
2019-07-01,37040.0
2019-08-01,37036.0
2019-09-01,37240.0
2019-10-01,37337.0
2019-11-01,36962.0
2019-12-01,39152.0
2020-01-01,39011.0
2020-02-01,38962.0
2020-03-01,38962.0
2020-04-01,38963.0
2020-05-01,33892.0
2020-06-01,33638.0
2020-07-01,35011.0
2020-08-01,35633.0
2020-09-01,33839.0
2020-10-01,31214.0
2020-11-01,24503.0
2020-12-01,24178.0
2021-01-01,22882.0
2021-02-01,22400.0
2021-03-01,22402.0
2021-04-01,29627.0
2021-05-01,25352.0
2021-06-01,46129.0
2021-07-01,45218.0
2021-08-01,24123.0
2021-09-01,24123.0
2021-10-01,75858.0
2021-11-01,118408.0
2021-12-01,11407.0
2022-01-01,48274.0
2022-02-01,36824.0
2022-03-01,8538.0
2022-04-01,6073.0
2022-05-01,5270.0
2022-06-01,6421.0
2022-07-01,5801.0
2022-08-01,5801.0
2022-09-01,5762.0
2022-10-01,2748.0
2022-11-01,2574.0
2022-12-01,37430.0
2023-01-01,37430.0
2023-02-01,37430.0
2023-03-01,35988.0
2023-04-01,10755.0
2023-05-01,2795.0
2023-06-01,2795.0
2023-07-01,2570.0
2023-08-01,2570.0
2023-09-01,2570.0
2023-10-01,2570.0
2023-11-01,2570.0
2023-12-01,2570.0
2024-01-01,6070.0
2024-02-01,6070.0
2024-03-01,19320.0
2024-04-01,19320.0
2024-05-01,19320.0
2024-06-01,19320.0
2024-07-01,19320.0
2024-08-01,204320.0
2024-09-01,204320.0
2024-10-01,204320.0
2024-11-01,204320.0
2024-12-01,1379328.0
2025-01-01,1379328.0
2025-02-01,1379328.0
2025-03-01,1379328.0
2025-04-01,1393448.0
2025-05-01,1403498.0
2025-06-01,1403498.0
2025-07-01,1403498.0
2025-08-01,1403498.0
