Tarih,TP_PB_V16
2015-11-01,244534.0
2015-12-01,247126.0
2016-01-01,324258.0
2016-02-01,373203.0
2016-03-01,342085.0
2016-04-01,278722.0
2016-05-01,291533.0
2016-06-01,365268.0
2016-07-01,412894.0
2016-08-01,398446.0
2016-09-01,423164.0
2016-10-01,366867.0
2016-11-01,364520.0
2016-12-01,396120.0
2017-01-01,494341.0
2017-02-01,511267.0
2017-03-01,524039.0
2017-04-01,455486.0
2017-05-01,470142.0
2017-06-01,440370.0
2017-07-01,519928.0
2017-08-01,570994.0
2017-09-01,511822.0
2017-10-01,474117.0
2017-11-01,651401.0
2017-12-01,524143.0
2018-01-01,602334.0
2018-02-01,604536.0
2018-03-01,492440.0
2018-04-01,425778.0
2018-05-01,587211.0
2018-06-01,609007.0
2018-07-01,739558.0
2018-08-01,1091109.0
2018-09-01,903604.0
2018-10-01,757921.0
2018-11-01,816738.0
2018-12-01,915647.0
2019-01-01,1038012.0
2019-02-01,1280453.0
2019-03-01,1294663.0
2019-04-01,1194073.0
2019-05-01,1414380.0
2019-06-01,1571688.0
2019-07-01,1508652.0
2019-08-01,2077313.0
2019-09-01,1666816.0
2019-10-01,1608786.0
2019-11-01,1620017.0
2019-12-01,1620571.0
2020-01-01,1798237.0
2020-02-01,2144126.0
2020-03-01,2319783.0
2020-04-01,2494617.0
2020-05-01,2422347.0
2020-06-01,2501853.0
2020-07-01,2376050.0
2020-08-01,2622639.0
2020-09-01,2452100.0
2020-10-01,2656207.0
2020-11-01,2378465.0
2020-12-01,2351837.0
2021-01-01,2274638.0
2021-02-01,2321625.0
2021-03-01,2292902.0
2021-04-01,2319563.0
2021-05-01,2362407.0
2021-06-01,2484127.0
2021-07-01,2273863.0
2021-08-01,2521432.0
2021-09-01,2347725.0
2021-10-01,2534039.0
2021-11-01,3283123.0
2021-12-01,3523075.0
2022-01-01,2788279.0
2022-02-01,3060918.0
2022-03-01,2904623.0
2022-04-01,3109871.0
2022-05-01,3710140.0
2022-06-01,4099443.0
2022-07-01,4085670.0
2022-08-01,4707153.0
2022-09-01,4575077.0
2022-10-01,4959356.0
2022-11-01,5379745.0
2022-12-01,6017156.0
2023-01-01,5732313.0
2023-02-01,6808163.0
2023-03-01,7352990.0
2023-04-01,7916188.0
2023-05-01,8327714.0
2023-06-01,10230798.0
2023-07-01,9408424.0
2023-08-01,11251542.0
2023-09-01,11421532.0
2023-10-01,12482487.0
2023-11-01,13149992.0
2023-12-01,14275383.0
2024-01-01,13911254.0
2024-02-01,16515163.0
2024-03-01,17087498.0
2024-04-01,15162017.0
2024-05-01,15350025.0
2024-06-01,15872876.0
2024-07-01,15440173.0
2024-08-01,17941464.0
2024-09-01,17061621.0
2024-10-01,17104876.0
2024-11-01,16813626.0
2024-12-01,17272307.0
2025-01-01,16847672.0
2025-02-01,18877999.0
2025-03-01,20137078.0
2025-04-01,21158775.0
2025-05-01,20978946.0
2025-06-01,22227040.0
2025-07-01,22308485.0
2025-08-01,25433363.0
