Tarih,TP_UFEYD19
2016-04-01,165.56
2016-05-01,170.99
2016-06-01,171.75
2016-07-01,175.85
2016-08-01,176.19
2016-09-01,176.56
2016-10-01,182.84
2016-11-01,198.22
2016-12-01,212.21
2017-01-01,230.52
2017-02-01,230.3
2017-03-01,233.87
2017-04-01,236.02
2017-05-01,231.13
2017-06-01,231.28
2017-07-01,235.56
2017-08-01,238.23
2017-09-01,240.9
2017-10-01,255.06
2017-11-01,268.65
2017-12-01,272.25
2018-01-01,272.83
2018-02-01,278.62
2018-03-01,288.15
2018-04-01,300.24
2018-05-01,326.53
2018-06-01,338.97
2018-07-01,351.95
2018-08-01,417.28
2018-09-01,457.63
2018-10-01,420.49
2018-11-01,386.46
2018-12-01,376.78
2019-01-01,374.1
2019-02-01,366.32
2019-03-01,380.25
2019-04-01,400.24
2019-05-01,417.6
2019-06-01,402.25
2019-07-01,387.73
2019-08-01,379.6
2019-09-01,381.83
2019-10-01,381.61
2019-11-01,377.81
2019-12-01,385.6
2020-01-01,392.78
2020-02-01,396.81
2020-03-01,410.65
2020-04-01,442.3
2020-05-01,448.86
2020-06-01,452.34
2020-07-01,459.6
2020-08-01,492.7
2020-09-01,508.62
2020-10-01,538.37
2020-11-01,554.83
2020-12-01,559.73
2021-01-01,558.4
2021-02-01,558.0
2021-03-01,614.45
2021-04-01,670.53
2021-05-01,721.12
2021-06-01,752.98
2021-07-01,769.67
2021-08-01,783.49
2021-09-01,803.75
2021-10-01,879.37
2021-11-01,1006.9
2021-12-01,1282.45
2022-01-01,1356.76
2022-02-01,1386.61
2022-03-01,1521.21
2022-04-01,1571.46
2022-05-01,1695.35
2022-06-01,1819.21
2022-07-01,1803.4
2022-08-01,1813.63
2022-09-01,1819.03
2022-10-01,1803.6
2022-11-01,1819.0
2022-12-01,1837.56
2023-01-01,1897.3
2023-02-01,1915.9
2023-03-01,1978.09
2023-04-01,2014.6
2023-05-01,2004.67
2023-06-01,2288.97
2023-07-01,2557.6
2023-08-01,2565.37
2023-09-01,2508.76
2023-10-01,2541.43
2023-11-01,2620.63
2023-12-01,2679.57
2024-01-01,2720.84
2024-02-01,2793.99
2024-03-01,2978.06
2024-04-01,3032.8
2024-05-01,3097.83
2024-06-01,3054.12
2024-07-01,3084.72
2024-08-01,3139.51
2024-09-01,3213.92
2024-10-01,3246.77
2024-11-01,3234.51
2024-12-01,3246.47
2025-01-01,3270.5
2025-02-01,3332.36
2025-03-01,3452.28
2025-04-01,3560.56
2025-05-01,3590.93
2025-06-01,3699.04
2025-07-01,3738.21
2025-08-01,3759.56
