Tarih,TP_UFEYD18
2016-04-01,141.85
2016-05-01,145.76
2016-06-01,145.13
2016-07-01,146.12
2016-08-01,145.49
2016-09-01,145.86
2016-10-01,150.14
2016-11-01,158.22
2016-12-01,166.83
2017-01-01,177.26
2017-02-01,173.69
2017-03-01,173.14
2017-04-01,174.18
2017-05-01,172.67
2017-06-01,171.99
2017-07-01,175.07
2017-08-01,175.24
2017-09-01,177.15
2017-10-01,183.59
2017-11-01,191.96
2017-12-01,191.62
2018-01-01,192.11
2018-02-01,194.16
2018-03-01,199.59
2018-04-01,207.44
2018-05-01,221.13
2018-06-01,229.36
2018-07-01,235.07
2018-08-01,276.77
2018-09-01,304.48
2018-10-01,281.47
2018-11-01,260.29
2018-12-01,256.53
2019-01-01,258.91
2019-02-01,253.63
2019-03-01,260.59
2019-04-01,271.97
2019-05-01,285.25
2019-06-01,276.13
2019-07-01,269.31
2019-08-01,266.87
2019-09-01,268.76
2019-10-01,271.91
2019-11-01,271.3
2019-12-01,276.2
2020-01-01,279.98
2020-02-01,284.07
2020-03-01,295.32
2020-04-01,312.47
2020-05-01,317.95
2020-06-01,316.17
2020-07-01,320.1
2020-08-01,341.64
2020-09-01,354.44
2020-10-01,370.25
2020-11-01,375.93
2020-12-01,368.76
2021-01-01,356.59
2021-02-01,344.38
2021-03-01,367.93
2021-04-01,390.32
2021-05-01,401.6
2021-06-01,413.93
2021-07-01,413.63
2021-08-01,408.84
2021-09-01,411.24
2021-10-01,438.92
2021-11-01,502.67
2021-12-01,631.97
2022-01-01,661.93
2022-02-01,677.8
2022-03-01,746.18
2022-04-01,767.68
2022-05-01,816.67
2022-06-01,913.59
2022-07-01,934.76
2022-08-01,982.54
2022-09-01,1001.72
2022-10-01,1037.16
2022-11-01,1067.32
2022-12-01,1103.35
2023-01-01,1140.88
2023-02-01,1157.09
2023-03-01,1167.55
2023-04-01,1196.08
2023-05-01,1216.28
2023-06-01,1415.8
2023-07-01,1609.21
2023-08-01,1622.21
2023-09-01,1601.94
2023-10-01,1640.44
2023-11-01,1698.78
2023-12-01,1737.6
2024-01-01,1802.79
2024-02-01,1824.66
2024-03-01,1894.58
2024-04-01,1900.4
2024-05-01,1894.62
2024-06-01,1916.67
2024-07-01,1947.33
2024-08-01,2005.35
2024-09-01,2041.25
2024-10-01,2041.0
2024-11-01,2025.85
2024-12-01,2056.34
2025-01-01,2087.67
2025-02-01,2132.25
2025-03-01,2228.24
2025-04-01,2314.03
2025-05-01,2368.9
2025-06-01,2431.56
2025-07-01,2508.13
2025-08-01,2537.69
