Tarih,TP_UFEYD24
2016-04-01,147.73
2016-05-01,153.02
2016-06-01,151.47
2016-07-01,151.34
2016-08-01,154.26
2016-09-01,153.92
2016-10-01,156.99
2016-11-01,163.74
2016-12-01,170.41
2017-01-01,183.12
2017-02-01,180.79
2017-03-01,182.79
2017-04-01,180.88
2017-05-01,182.35
2017-06-01,182.61
2017-07-01,189.16
2017-08-01,193.09
2017-09-01,190.99
2017-10-01,197.17
2017-11-01,208.54
2017-12-01,208.43
2018-01-01,209.8
2018-02-01,216.04
2018-03-01,218.96
2018-04-01,228.96
2018-05-01,242.33
2018-06-01,246.89
2018-07-01,251.74
2018-08-01,299.19
2018-09-01,337.95
2018-10-01,307.18
2018-11-01,278.38
2018-12-01,274.67
2019-01-01,284.69
2019-02-01,277.04
2019-03-01,286.89
2019-04-01,300.37
2019-05-01,311.53
2019-06-01,301.37
2019-07-01,292.0
2019-08-01,289.83
2019-09-01,291.76
2019-10-01,296.69
2019-11-01,299.08
2019-12-01,303.26
2020-01-01,314.89
2020-02-01,315.6
2020-03-01,331.63
2020-04-01,351.6
2020-05-01,355.91
2020-06-01,361.92
2020-07-01,364.29
2020-08-01,396.92
2020-09-01,408.18
2020-10-01,423.67
2020-11-01,427.74
2020-12-01,421.51
2021-01-01,413.52
2021-02-01,397.37
2021-03-01,417.63
2021-04-01,441.21
2021-05-01,458.04
2021-06-01,478.51
2021-07-01,472.77
2021-08-01,464.97
2021-09-01,474.78
2021-10-01,505.86
2021-11-01,573.3
2021-12-01,725.76
2022-01-01,734.46
2022-02-01,743.79
2022-03-01,776.25
2022-04-01,792.51
2022-05-01,836.81
2022-06-01,910.09
2022-07-01,905.96
2022-08-01,940.15
2022-09-01,938.24
2022-10-01,938.17
2022-11-01,976.96
2022-12-01,1027.05
2023-01-01,1065.89
2023-02-01,1061.92
2023-03-01,1066.58
2023-04-01,1110.44
2023-05-01,1120.86
2023-06-01,1310.65
2023-07-01,1518.11
2023-08-01,1554.89
2023-09-01,1520.25
2023-10-01,1518.62
2023-11-01,1590.07
2023-12-01,1668.38
2024-01-01,1775.98
2024-02-01,1794.93
2024-03-01,1875.29
2024-04-01,1921.68
2024-05-01,1923.15
2024-06-01,1952.24
2024-07-01,2005.15
2024-08-01,2105.9
2024-09-01,2230.47
2024-10-01,2216.28
2024-11-01,2157.02
2024-12-01,2169.6
2025-01-01,2197.18
2025-02-01,2221.44
2025-03-01,2357.01
2025-04-01,2489.72
2025-05-01,2563.78
2025-06-01,2661.41
2025-07-01,2739.64
2025-08-01,2756.75
