Tarih,TP_UFEYD15
2016-04-01,173.16
2016-05-01,177.88
2016-06-01,178.41
2016-07-01,179.43
2016-08-01,183.97
2016-09-01,180.84
2016-10-01,184.6
2016-11-01,194.02
2016-12-01,203.21
2017-01-01,221.39
2017-02-01,220.27
2017-03-01,222.16
2017-04-01,225.42
2017-05-01,218.86
2017-06-01,218.57
2017-07-01,218.83
2017-08-01,219.55
2017-09-01,219.39
2017-10-01,231.07
2017-11-01,242.25
2017-12-01,241.3
2018-01-01,244.95
2018-02-01,248.19
2018-03-01,252.87
2018-04-01,262.31
2018-05-01,279.76
2018-06-01,293.19
2018-07-01,304.53
2018-08-01,359.5
2018-09-01,396.45
2018-10-01,366.51
2018-11-01,336.09
2018-12-01,328.88
2019-01-01,332.27
2019-02-01,323.11
2019-03-01,336.07
2019-04-01,356.87
2019-05-01,378.76
2019-06-01,361.65
2019-07-01,346.67
2019-08-01,340.77
2019-09-01,343.29
2019-10-01,348.88
2019-11-01,337.08
2019-12-01,342.69
2020-01-01,350.81
2020-02-01,357.18
2020-03-01,365.44
2020-04-01,378.01
2020-05-01,378.2
2020-06-01,383.25
2020-07-01,390.82
2020-08-01,421.73
2020-09-01,430.37
2020-10-01,446.48
2020-11-01,456.67
2020-12-01,457.52
2021-01-01,462.33
2021-02-01,460.85
2021-03-01,505.71
2021-04-01,560.65
2021-05-01,598.75
2021-06-01,608.4
2021-07-01,607.21
2021-08-01,603.55
2021-09-01,612.8
2021-10-01,662.53
2021-11-01,767.39
2021-12-01,996.68
2022-01-01,1028.51
2022-02-01,1053.52
2022-03-01,1128.8
2022-04-01,1173.44
2022-05-01,1253.14
2022-06-01,1381.07
2022-07-01,1436.64
2022-08-01,1474.7
2022-09-01,1488.58
2022-10-01,1519.43
2022-11-01,1552.41
2022-12-01,1579.14
2023-01-01,1641.08
2023-02-01,1650.54
2023-03-01,1651.67
2023-04-01,1676.04
2023-05-01,1668.23
2023-06-01,1924.78
2023-07-01,2175.66
2023-08-01,2205.02
2023-09-01,2228.93
2023-10-01,2246.81
2023-11-01,2285.56
2023-12-01,2296.13
2024-01-01,2398.64
2024-02-01,2508.13
2024-03-01,2648.81
2024-04-01,2701.01
2024-05-01,2676.8
2024-06-01,2682.73
2024-07-01,2690.1
2024-08-01,2748.02
2024-09-01,2793.32
2024-10-01,2755.81
2024-11-01,2733.33
2024-12-01,2765.21
2025-01-01,2816.02
2025-02-01,2888.47
2025-03-01,2988.99
2025-04-01,3095.12
2025-05-01,3123.92
2025-06-01,3213.46
2025-07-01,3300.06
2025-08-01,3365.43
