Tarih,TP_UFEYD11
2016-04-01,191.52
2016-05-01,197.29
2016-06-01,193.82
2016-07-01,192.05
2016-08-01,189.57
2016-09-01,189.19
2016-10-01,195.71
2016-11-01,203.22
2016-12-01,213.07
2017-01-01,224.45
2017-02-01,228.61
2017-03-01,234.71
2017-04-01,236.99
2017-05-01,237.25
2017-06-01,235.79
2017-07-01,244.43
2017-08-01,248.16
2017-09-01,249.1
2017-10-01,257.61
2017-11-01,272.01
2017-12-01,274.35
2018-01-01,276.54
2018-02-01,288.16
2018-03-01,299.48
2018-04-01,310.74
2018-05-01,311.74
2018-06-01,320.22
2018-07-01,323.31
2018-08-01,363.04
2018-09-01,393.16
2018-10-01,375.91
2018-11-01,349.87
2018-12-01,346.58
2019-01-01,361.65
2019-02-01,362.24
2019-03-01,372.97
2019-04-01,388.12
2019-05-01,401.56
2019-06-01,390.99
2019-07-01,383.81
2019-08-01,378.15
2019-09-01,381.23
2019-10-01,384.19
2019-11-01,383.17
2019-12-01,388.36
2020-01-01,398.71
2020-02-01,401.06
2020-03-01,412.3
2020-04-01,436.38
2020-05-01,448.88
2020-06-01,451.1
2020-07-01,462.0
2020-08-01,490.58
2020-09-01,503.65
2020-10-01,529.81
2020-11-01,543.05
2020-12-01,539.31
2021-01-01,522.59
2021-02-01,501.99
2021-03-01,526.19
2021-04-01,551.21
2021-05-01,573.14
2021-06-01,588.03
2021-07-01,590.07
2021-08-01,581.32
2021-09-01,590.4
2021-10-01,632.56
2021-11-01,703.45
2021-12-01,873.06
2022-01-01,885.46
2022-02-01,904.46
2022-03-01,952.25
2022-04-01,975.84
2022-05-01,1033.11
2022-06-01,1093.25
2022-07-01,1108.06
2022-08-01,1152.84
2022-09-01,1158.07
2022-10-01,1189.49
2022-11-01,1225.65
2022-12-01,1280.52
2023-01-01,1311.94
2023-02-01,1321.18
2023-03-01,1337.97
2023-04-01,1387.54
2023-05-01,1418.36
2023-06-01,1610.2
2023-07-01,1883.97
2023-08-01,1894.94
2023-09-01,1870.97
2023-10-01,1899.65
2023-11-01,1977.49
2023-12-01,2020.11
2024-01-01,2064.95
2024-02-01,2167.0
2024-03-01,2227.97
2024-04-01,2253.0
2024-05-01,2292.59
2024-06-01,2317.36
2024-07-01,2353.8
2024-08-01,2424.79
2024-09-01,2487.87
2024-10-01,2472.1
2024-11-01,2439.72
2024-12-01,2454.37
2025-01-01,2538.04
2025-02-01,2602.1
2025-03-01,2722.47
2025-04-01,2846.91
2025-05-01,2922.57
2025-06-01,3005.92
2025-07-01,3136.72
2025-08-01,3188.42
