Tarih,TP_UFEYD20
2016-04-01,153.28
2016-05-01,155.35
2016-06-01,154.93
2016-07-01,155.39
2016-08-01,156.08
2016-09-01,155.86
2016-10-01,156.43
2016-11-01,164.94
2016-12-01,172.25
2017-01-01,182.91
2017-02-01,181.96
2017-03-01,182.19
2017-04-01,182.52
2017-05-01,183.49
2017-06-01,183.28
2017-07-01,186.84
2017-08-01,188.17
2017-09-01,188.44
2017-10-01,198.81
2017-11-01,209.42
2017-12-01,209.2
2018-01-01,208.5
2018-02-01,211.67
2018-03-01,216.9
2018-04-01,226.09
2018-05-01,238.7
2018-06-01,247.19
2018-07-01,254.63
2018-08-01,299.12
2018-09-01,328.26
2018-10-01,305.81
2018-11-01,281.08
2018-12-01,277.44
2019-01-01,283.35
2019-02-01,277.49
2019-03-01,286.7
2019-04-01,298.3
2019-05-01,311.26
2019-06-01,300.76
2019-07-01,293.34
2019-08-01,289.62
2019-09-01,292.14
2019-10-01,294.25
2019-11-01,292.01
2019-12-01,298.11
2020-01-01,303.03
2020-02-01,306.74
2020-03-01,319.76
2020-04-01,338.88
2020-05-01,342.03
2020-06-01,341.75
2020-07-01,348.55
2020-08-01,373.86
2020-09-01,386.21
2020-10-01,407.42
2020-11-01,420.15
2020-12-01,418.78
2021-01-01,406.96
2021-02-01,397.42
2021-03-01,428.13
2021-04-01,470.15
2021-05-01,484.74
2021-06-01,505.8
2021-07-01,510.41
2021-08-01,504.83
2021-09-01,511.16
2021-10-01,550.11
2021-11-01,628.78
2021-12-01,784.53
2022-01-01,798.51
2022-02-01,824.75
2022-03-01,882.64
2022-04-01,964.36
2022-05-01,1026.71
2022-06-01,1120.37
2022-07-01,1131.2
2022-08-01,1161.0
2022-09-01,1180.13
2022-10-01,1199.06
2022-11-01,1214.73
2022-12-01,1243.28
2023-01-01,1338.31
2023-02-01,1351.59
2023-03-01,1369.65
2023-04-01,1391.49
2023-05-01,1419.57
2023-06-01,1635.55
2023-07-01,1873.68
2023-08-01,1875.19
2023-09-01,1857.19
2023-10-01,1901.44
2023-11-01,1986.65
2023-12-01,2048.6
2024-01-01,2163.44
2024-02-01,2219.37
2024-03-01,2323.73
2024-04-01,2340.55
2024-05-01,2350.47
2024-06-01,2362.1
2024-07-01,2394.32
2024-08-01,2471.97
2024-09-01,2527.35
2024-10-01,2529.22
2024-11-01,2517.33
2024-12-01,2538.87
2025-01-01,2589.69
2025-02-01,2656.77
2025-03-01,2766.8
2025-04-01,2891.66
2025-05-01,2951.27
2025-06-01,3031.08
2025-07-01,3125.72
2025-08-01,3159.75
