Tarih,TP_UFEYD13
2016-04-01,147.49
2016-05-01,152.27
2016-06-01,151.81
2016-07-01,150.98
2016-08-01,153.58
2016-09-01,152.45
2016-10-01,160.51
2016-11-01,167.85
2016-12-01,181.3
2017-01-01,188.61
2017-02-01,189.03
2017-03-01,190.58
2017-04-01,192.4
2017-05-01,190.28
2017-06-01,191.5
2017-07-01,197.58
2017-08-01,200.19
2017-09-01,199.91
2017-10-01,210.22
2017-11-01,220.42
2017-12-01,219.91
2018-01-01,220.14
2018-02-01,224.1
2018-03-01,229.62
2018-04-01,238.43
2018-05-01,254.19
2018-06-01,263.77
2018-07-01,269.76
2018-08-01,318.32
2018-09-01,355.39
2018-10-01,328.2
2018-11-01,305.62
2018-12-01,301.48
2019-01-01,303.5
2019-02-01,297.9
2019-03-01,307.97
2019-04-01,320.11
2019-05-01,334.6
2019-06-01,325.31
2019-07-01,316.63
2019-08-01,313.16
2019-09-01,312.66
2019-10-01,322.26
2019-11-01,320.53
2019-12-01,325.17
2020-01-01,330.74
2020-02-01,334.96
2020-03-01,350.61
2020-04-01,370.6
2020-05-01,375.19
2020-06-01,374.6
2020-07-01,380.3
2020-08-01,406.44
2020-09-01,416.2
2020-10-01,433.09
2020-11-01,438.46
2020-12-01,432.66
2021-01-01,426.48
2021-02-01,416.97
2021-03-01,441.95
2021-04-01,470.78
2021-05-01,499.07
2021-06-01,515.17
2021-07-01,513.96
2021-08-01,507.31
2021-09-01,512.2
2021-10-01,548.92
2021-11-01,625.79
2021-12-01,790.03
2022-01-01,836.67
2022-02-01,850.42
2022-03-01,915.1
2022-04-01,957.12
2022-05-01,1011.02
2022-06-01,1103.36
2022-07-01,1132.99
2022-08-01,1184.86
2022-09-01,1192.84
2022-10-01,1228.57
2022-11-01,1265.59
2022-12-01,1301.57
2023-01-01,1312.72
2023-02-01,1315.83
2023-03-01,1318.43
2023-04-01,1337.51
2023-05-01,1343.74
2023-06-01,1537.89
2023-07-01,1751.35
2023-08-01,1734.8
2023-09-01,1705.55
2023-10-01,1731.55
2023-11-01,1806.3
2023-12-01,1833.48
2024-01-01,1907.85
2024-02-01,1959.67
2024-03-01,2044.13
2024-04-01,2099.11
2024-05-01,2112.83
2024-06-01,2135.81
2024-07-01,2209.58
2024-08-01,2261.01
2024-09-01,2296.45
2024-10-01,2289.0
2024-11-01,2264.39
2024-12-01,2285.48
2025-01-01,2344.86
2025-02-01,2386.95
2025-03-01,2492.47
2025-04-01,2633.23
2025-05-01,2727.1
2025-06-01,2789.41
2025-07-01,2836.49
2025-08-01,2865.4
