Tarih,TP_UFEYD07
2016-04-01,165.1
2016-05-01,170.77
2016-06-01,170.37
2016-07-01,171.58
2016-08-01,172.57
2016-09-01,172.77
2016-10-01,177.39
2016-11-01,185.9
2016-12-01,194.47
2017-01-01,208.81
2017-02-01,203.56
2017-03-01,204.14
2017-04-01,199.65
2017-05-01,197.21
2017-06-01,197.37
2017-07-01,200.25
2017-08-01,201.86
2017-09-01,199.94
2017-10-01,210.77
2017-11-01,221.67
2017-12-01,225.87
2018-01-01,226.56
2018-02-01,233.59
2018-03-01,238.44
2018-04-01,247.1
2018-05-01,258.87
2018-06-01,272.53
2018-07-01,279.94
2018-08-01,325.21
2018-09-01,358.24
2018-10-01,335.0
2018-11-01,306.87
2018-12-01,305.13
2019-01-01,322.83
2019-02-01,316.53
2019-03-01,324.04
2019-04-01,337.21
2019-05-01,352.24
2019-06-01,341.67
2019-07-01,327.65
2019-08-01,325.41
2019-09-01,327.85
2019-10-01,334.15
2019-11-01,329.04
2019-12-01,337.73
2020-01-01,341.33
2020-02-01,346.57
2020-03-01,351.79
2020-04-01,371.76
2020-05-01,377.26
2020-06-01,374.25
2020-07-01,379.6
2020-08-01,407.34
2020-09-01,421.15
2020-10-01,438.85
2020-11-01,439.11
2020-12-01,430.93
2021-01-01,419.44
2021-02-01,406.28
2021-03-01,434.65
2021-04-01,463.26
2021-05-01,467.26
2021-06-01,483.92
2021-07-01,487.07
2021-08-01,480.98
2021-09-01,490.37
2021-10-01,514.45
2021-11-01,567.13
2021-12-01,703.3
2022-01-01,734.0
2022-02-01,746.37
2022-03-01,808.51
2022-04-01,805.41
2022-05-01,890.37
2022-06-01,959.5
2022-07-01,998.57
2022-08-01,1031.72
2022-09-01,1048.61
2022-10-01,1084.31
2022-11-01,1110.73
2022-12-01,1150.42
2023-01-01,1233.56
2023-02-01,1248.94
2023-03-01,1331.65
2023-04-01,1322.06
2023-05-01,1334.58
2023-06-01,1526.98
2023-07-01,1724.63
2023-08-01,1732.31
2023-09-01,1724.12
2023-10-01,1772.82
2023-11-01,1896.49
2023-12-01,1924.74
2024-01-01,2015.4
2024-02-01,2081.27
2024-03-01,2195.91
2024-04-01,2216.71
2024-05-01,2214.19
2024-06-01,2238.9
2024-07-01,2268.35
2024-08-01,2347.62
2024-09-01,2385.49
2024-10-01,2440.99
2024-11-01,2445.38
2024-12-01,2447.69
2025-01-01,2509.81
2025-02-01,2568.97
2025-03-01,2709.99
2025-04-01,2824.86
2025-05-01,2946.58
2025-06-01,3035.92
2025-07-01,3114.55
2025-08-01,3157.23
