Tarih,TP_UFEYD06
2016-04-01,170.55
2016-05-01,174.42
2016-06-01,172.51
2016-07-01,172.89
2016-08-01,173.27
2016-09-01,176.02
2016-10-01,182.09
2016-11-01,191.53
2016-12-01,199.34
2017-01-01,210.3
2017-02-01,207.49
2017-03-01,206.38
2017-04-01,205.33
2017-05-01,202.2
2017-06-01,200.02
2017-07-01,202.95
2017-08-01,201.4
2017-09-01,199.09
2017-10-01,206.38
2017-11-01,213.94
2017-12-01,212.48
2018-01-01,211.4
2018-02-01,211.58
2018-03-01,217.04
2018-04-01,224.54
2018-05-01,239.26
2018-06-01,249.33
2018-07-01,257.06
2018-08-01,303.59
2018-09-01,333.73
2018-10-01,314.34
2018-11-01,293.0
2018-12-01,291.11
2019-01-01,294.67
2019-02-01,292.49
2019-03-01,303.33
2019-04-01,317.14
2019-05-01,332.9
2019-06-01,325.19
2019-07-01,317.56
2019-08-01,314.32
2019-09-01,317.57
2019-10-01,319.55
2019-11-01,319.1
2019-12-01,326.77
2020-01-01,332.28
2020-02-01,338.11
2020-03-01,355.0
2020-04-01,380.75
2020-05-01,388.15
2020-06-01,384.06
2020-07-01,381.78
2020-08-01,403.1
2020-09-01,418.33
2020-10-01,437.95
2020-11-01,449.52
2020-12-01,441.15
2021-01-01,431.5
2021-02-01,421.45
2021-03-01,448.7
2021-04-01,482.57
2021-05-01,496.95
2021-06-01,514.28
2021-07-01,515.65
2021-08-01,511.6
2021-09-01,522.34
2021-10-01,561.01
2021-11-01,645.89
2021-12-01,817.79
2022-01-01,848.66
2022-02-01,866.12
2022-03-01,924.96
2022-04-01,961.78
2022-05-01,1035.84
2022-06-01,1131.9
2022-07-01,1154.93
2022-08-01,1197.94
2022-09-01,1230.55
2022-10-01,1256.46
2022-11-01,1266.94
2022-12-01,1286.01
2023-01-01,1335.15
2023-02-01,1344.72
2023-03-01,1356.17
2023-04-01,1385.61
2023-05-01,1395.38
2023-06-01,1604.82
2023-07-01,1795.75
2023-08-01,1827.16
2023-09-01,1849.58
2023-10-01,1918.52
2023-11-01,1993.35
2023-12-01,2053.44
2024-01-01,2153.88
2024-02-01,2196.8
2024-03-01,2309.51
2024-04-01,2344.17
2024-05-01,2354.92
2024-06-01,2408.7
2024-07-01,2439.99
2024-08-01,2496.06
2024-09-01,2548.25
2024-10-01,2564.82
2024-11-01,2578.4
2024-12-01,2638.12
2025-01-01,2696.05
2025-02-01,2754.8
2025-03-01,2837.44
2025-04-01,2963.7
2025-05-01,3020.86
2025-06-01,3091.21
2025-07-01,3179.96
2025-08-01,3234.26
