Tarih,TP_BL016_A
2016-07-01,97961857.0
2016-08-01,94823716.0
2016-09-01,88630301.0
2016-10-01,78388917.0
2016-11-01,70197377.0
2016-12-01,71355625.0
2017-01-01,28007096.0
2017-02-01,32338784.0
2017-03-01,26080048.0
2017-04-01,26680600.0
2017-05-01,22552567.0
2017-06-01,27309159.0
2017-07-01,25828666.0
2017-08-01,23352830.0
2017-09-01,30470436.0
2017-10-01,29609934.0
2017-11-01,29780992.0
2017-12-01,34295896.0
2018-01-01,33561719.0
2018-02-01,32791450.0
2018-03-01,34599151.0
2018-04-01,23688757.0
2018-05-01,25641586.0
2018-06-01,140234224.0
2018-07-01,140331528.0
2018-08-01,130743881.0
2018-09-01,81877833.0
2018-10-01,67713755.0
2018-11-01,49997639.0
2018-12-01,34940725.0
2019-01-01,29189451.0
2019-02-01,20295156.0
2019-03-01,75389678.0
2019-04-01,33810322.0
2019-05-01,44868136.0
2019-06-01,45067820.0
2019-07-01,19105060.0
2019-08-01,12159320.0
2019-09-01,20912351.0
2019-10-01,22254987.0
2019-11-01,19224651.0
2019-12-01,11527206.0
2020-01-01,22867583.0
2020-02-01,60052841.0
2020-03-01,75119704.0
2020-04-01,85372738.0
2020-05-01,132798607.0
2020-06-01,112079006.0
2020-07-01,177637195.0
2020-08-01,181513077.0
2020-09-01,140798984.0
2020-10-01,72564475.0
2020-11-01,127873925.0
2020-12-01,99343998.0
2021-01-01,127384357.0
2021-02-01,161205459.0
2021-03-01,166345560.0
2021-04-01,218040779.0
2021-05-01,215325481.0
2021-06-01,212114075.0
2021-07-01,194122234.0
2021-08-01,246835311.0
2021-09-01,240909192.0
2021-10-01,261675538.0
2021-11-01,292020807.0
2021-12-01,377360486.0
2022-01-01,268261334.0
2022-02-01,283495077.0
2022-03-01,250504058.0
2022-04-01,270914606.0
2022-05-01,434319127.0
2022-06-01,439105108.0
2022-07-01,306680600.0
2022-08-01,216298198.0
2022-09-01,208151564.0
2022-10-01,178032955.0
2022-11-01,216847790.0
2022-12-01,146055499.0
2023-01-01,194392397.0
2023-02-01,119844798.0
2023-03-01,192569745.0
2023-04-01,227952754.0
2023-05-01,428759741.0
2023-06-01,134856021.0
2023-07-01,2672258.0
2023-08-01,3624411.0
2023-09-01,181587544.0
2023-10-01,3600330.0
2023-11-01,17350795.0
2023-12-01,3519175.0
2024-01-01,1869670.0
2024-02-01,4402444.0
2024-03-01,273316477.0
2024-04-01,102751635.0
2024-05-01,171874079.0
2024-06-01,277905007.0
2024-07-01,4259133.0
2024-08-01,72308032.0
2024-09-01,3678718.0
2024-10-01,3612442.0
2024-11-01,3435351.0
2024-12-01,2979142.0
2025-01-01,2341124.0
2025-02-01,2676304.0
2025-03-01,402998098.0
2025-04-01,664508752.0
2025-05-01,631479095.0
2025-06-01,443061022.0
2025-07-01,422783704.0
2025-08-01,504455083.0
2025-09-01,702660623.0
