Tarih,TP_BL098_A
2016-10-01,480557.0
2016-11-01,522205.0
2016-12-01,533911.0
2017-01-01,586329.0
2017-02-01,547782.0
2017-03-01,558360.0
2017-04-01,549981.0
2017-05-01,555124.0
2017-06-01,550737.0
2017-07-01,559939.0
2017-08-01,552834.0
2017-09-01,568769.0
2017-10-01,597121.0
2017-11-01,631980.0
2017-12-01,606030.0
2018-01-01,619699.0
2018-02-01,619992.0
2018-03-01,655166.0
2018-04-01,657828.0
2018-05-01,715309.0
2018-06-01,730275.0
2018-07-01,773591.0
2018-08-01,1012629.0
2018-09-01,961147.0
2018-10-01,861962.0
2018-11-01,806747.0
2018-12-01,825727.0
2019-01-01,832584.0
2019-02-01,834309.0
2019-03-01,869349.0
2019-04-01,925330.0
2019-05-01,921022.0
2019-06-01,904489.0
2019-07-01,864950.0
2019-08-01,897463.0
2019-09-01,871164.0
2019-10-01,891396.0
2019-11-01,892298.0
2019-12-01,927191.0
2020-01-01,927721.0
2020-02-01,952114.0
2020-03-01,1008254.0
2020-04-01,1075028.0
2020-05-01,1046947.0
2020-06-01,1065036.0
2020-07-01,1101643.0
2020-08-01,1168744.0
2020-09-01,1240130.0
2020-10-01,1298717.0
2020-11-01,1256347.0
2020-12-01,1197129.0
2021-01-01,1197558.0
2021-02-01,1174168.0
2021-03-01,1332189.0
2021-04-01,1326663.0
2021-05-01,1393064.0
2021-06-01,1402256.0
2021-07-01,1368919.0
2021-08-01,1342643.0
2021-09-01,1411323.0
2021-10-01,1512189.0
2021-11-01,1997245.0
2021-12-01,2049054.0
2022-01-01,2136624.0
2022-02-01,2210063.0
2022-03-01,2287844.0
2022-04-01,2238347.0
2022-05-01,2498880.0
2022-06-01,2507710.0
2022-07-01,2665764.0
2022-08-01,2667174.0
2022-09-01,2660983.0
2022-10-01,2709995.0
2022-11-01,2760473.0
2022-12-01,2816499.0
2023-01-01,2866278.0
2023-02-01,2823277.0
2023-03-01,2907497.0
2023-04-01,2960546.0
2023-05-01,3049120.0
2023-06-01,3889722.0
2023-07-01,4081237.0
2023-08-01,3979706.0
2023-09-01,4049614.0
2023-10-01,4174987.0
2023-11-01,4355055.0
2023-12-01,4472360.0
2024-01-01,4553889.0
2024-02-01,4664668.0
2024-03-01,4827861.0
2024-04-01,4815533.0
2024-05-01,4819304.0
2024-06-01,4880309.0
2024-07-01,4945898.0
2024-08-01,5175843.0
2024-09-01,5215219.0
2024-10-01,5141750.0
2024-11-01,5135971.0
2024-12-01,5196344.0
2025-01-01,5273346.0
2025-02-01,5396779.0
2025-03-01,5683180.0
2025-04-01,5885614.0
2025-05-01,5969909.0
2025-06-01,6167940.0
2025-07-01,6231914.0
2025-08-01,6335389.0
2025-09-01,6423432.0
