Tarih,TP_KB_DVDY22
2014-01-01,16032429.0
2014-02-01,15960218.0
2014-03-01,15267678.0
2014-04-01,13770939.0
2014-05-01,13263157.0
2014-06-01,14117657.0
2014-07-01,13876186.0
2014-08-01,14013656.0
2014-09-01,14764808.0
2014-10-01,14301489.0
2014-11-01,14143461.0
2014-12-01,15298555.0
2015-01-01,14802787.0
2015-02-01,15421766.0
2015-03-01,16072159.0
2015-04-01,16750034.0
2015-05-01,16918032.0
2015-06-01,15249326.0
2015-07-01,15199157.0
2015-08-01,15516275.0
2015-09-01,16045652.0
2015-10-01,14968385.0
2015-11-01,15449631.0
2015-12-01,15044809.0
2016-01-01,15022643.0
2016-02-01,15565643.0
2016-03-01,14965219.0
2016-04-01,14872091.0
2016-05-01,15475830.0
2016-06-01,15558647.0
2016-07-01,15353324.0
2016-08-01,15972383.0
2016-09-01,15779593.0
2016-10-01,15867804.0
2016-11-01,17640683.0
2016-12-01,16733079.0
2017-01-01,18311147.0
2017-02-01,17528349.0
2017-03-01,16573702.0
2017-04-01,15015064.0
2017-05-01,15880449.0
2017-06-01,15850922.0
2017-07-01,14939698.0
2017-08-01,14717543.0
2017-09-01,14653648.0
2017-10-01,15249637.0
2017-11-01,16159809.0
2017-12-01,15385388.0
2018-01-01,15200752.0
2018-02-01,15098015.0
2018-03-01,14158239.0
2018-04-01,15057354.0
2018-05-01,15632823.0
2018-06-01,15586966.0
2018-07-01,15168703.0
2018-08-01,20529021.0
2018-09-01,18517189.0
2018-10-01,16175854.0
2018-11-01,14612112.0
2018-12-01,14117584.0
2019-01-01,14554072.0
2019-02-01,14569607.0
2019-03-01,15395401.0
2019-04-01,15524936.0
2019-05-01,14685170.0
2019-06-01,14703165.0
2019-07-01,16031845.0
2019-08-01,16166092.0
2019-09-01,13999309.0
2019-10-01,13110629.0
2019-11-01,13192779.0
2019-12-01,13296125.0
2020-01-01,11277127.0
2020-02-01,11838124.0
2020-03-01,11078159.0
2020-04-01,12851030.0
2020-05-01,9878457.0
2020-06-01,12607609.0
2020-07-01,19536159.0
2020-08-01,21925408.0
2020-09-01,17951013.0
2020-10-01,19204047.0
2020-11-01,18415230.0
2020-12-01,20374060.0
2021-01-01,18124697.0
2021-02-01,19487665.0
2021-03-01,21537279.0
2021-04-01,22122932.0
2021-05-01,22552926.0
2021-06-01,21241605.0
2021-07-01,21519325.0
2021-08-01,20217100.0
2021-09-01,20815754.0
2021-10-01,20526716.0
2021-11-01,27740013.0
2021-12-01,25166239.0
2022-01-01,25916657.0
2022-02-01,24701448.0
2022-03-01,28987710.0
2022-04-01,34905420.0
2022-05-01,40838263.0
2022-06-01,43594212.0
2022-07-01,43930206.0
2022-08-01,35243691.0
2022-09-01,35149786.0
2022-10-01,34523981.0
2022-11-01,34947447.0
2022-12-01,36665212.0
2023-01-01,41582464.0
2023-02-01,45429326.0
2023-03-01,47901900.0
2023-04-01,46656969.0
2023-05-01,49353639.0
2023-06-01,70423108.0
2023-07-01,69703516.0
2023-08-01,67047572.0
2023-09-01,73831450.0
2023-10-01,78791493.0
2023-11-01,84251918.0
2023-12-01,87458935.0
2024-01-01,94224489.0
2024-02-01,88844213.0
2024-03-01,99750929.0
2024-04-01,92337351.0
2024-05-01,91575746.0
2024-06-01,104299152.0
2024-07-01,112290607.0
2024-08-01,120876200.0
2024-09-01,127248269.0
2024-10-01,132764941.0
2024-11-01,131343086.0
2024-12-01,154919540.0
2025-01-01,170849824.0
2025-02-01,183933638.0
2025-03-01,200710272.0
2025-04-01,202275271.0
2025-05-01,227842569.0
2025-06-01,245334262.0
2025-07-01,258000265.0
2025-08-01,271121305.0
