Tarih,TP_KB_DVDY02
2014-09-01,192953.0
2014-10-01,173251.0
2014-11-01,74015.0
2014-12-01,121467.0
2015-01-01,134268.0
2015-02-01,85286.0
2015-03-01,117203.0
2015-04-01,76925.0
2015-05-01,147732.0
2015-06-01,194181.0
2015-07-01,117935.0
2015-08-01,219654.0
2015-09-01,137311.0
2015-10-01,128553.0
2015-11-01,126556.0
2015-12-01,74552.0
2016-01-01,135699.0
2016-02-01,237840.0
2016-03-01,90050.0
2016-04-01,135763.0
2016-05-01,98513.0
2016-06-01,152704.0
2016-07-01,166450.0
2016-08-01,81668.0
2016-09-01,90210.0
2016-10-01,84995.0
2016-11-01,90798.0
2016-12-01,76034.0
2017-01-01,69347.0
2017-02-01,62713.0
2017-03-01,58547.0
2017-04-01,63528.0
2017-05-01,65717.0
2017-06-01,59670.0
2017-07-01,59516.0
2017-08-01,69800.0
2017-09-01,70318.0
2017-10-01,69006.0
2017-11-01,63721.0
2017-12-01,63966.0
2018-01-01,65263.0
2018-02-01,60385.0
2018-03-01,66904.0
2018-04-01,61935.0
2018-05-01,119518.0
2018-06-01,150316.0
2018-07-01,157405.0
2018-08-01,281390.0
2018-09-01,194753.0
2018-10-01,94115.0
2018-11-01,95068.0
2018-12-01,109557.0
2019-01-01,115216.0
2019-02-01,94477.0
2019-03-01,106754.0
2019-04-01,213397.0
2019-05-01,213917.0
2019-06-01,444886.0
2019-07-01,318908.0
2019-08-01,248972.0
2019-09-01,198447.0
2019-10-01,146836.0
2019-11-01,185365.0
2019-12-01,232270.0
2020-01-01,1001553.0
2020-02-01,534047.0
2020-03-01,479876.0
2020-04-01,420601.0
2020-05-01,295964.0
2020-06-01,601509.0
2020-07-01,375417.0
2020-08-01,905715.0
2020-09-01,517428.0
2020-10-01,575602.0
2020-11-01,593759.0
2020-12-01,774855.0
2021-01-01,512440.0
2021-02-01,397416.0
2021-03-01,760529.0
2021-04-01,487297.0
2021-05-01,973750.0
2021-06-01,421836.0
2021-07-01,394712.0
2021-08-01,432209.0
2021-09-01,956737.0
2021-10-01,446192.0
2021-11-01,601851.0
2021-12-01,629896.0
2022-01-01,616712.0
2022-02-01,524080.0
2022-03-01,1086808.0
2022-04-01,1055834.0
2022-05-01,704835.0
2022-06-01,820646.0
2022-07-01,776447.0
2022-08-01,902951.0
2022-09-01,618309.0
2022-10-01,561353.0
2022-11-01,1090244.0
2022-12-01,1368603.0
2023-01-01,1332383.0
2023-02-01,1060790.0
2023-03-01,1311659.0
2023-04-01,1256965.0
2023-05-01,1447272.0
2023-06-01,3076435.0
2023-07-01,2970838.0
2023-08-01,2288754.0
2023-09-01,2100790.0
2023-10-01,1983488.0
2023-11-01,2341033.0
2023-12-01,2149598.0
2024-01-01,1548427.0
2024-02-01,2421306.0
2024-03-01,2945707.0
2024-04-01,3247751.0
2024-05-01,2228306.0
2024-06-01,2806525.0
2024-07-01,2691170.0
2024-08-01,3497926.0
2024-09-01,3168297.0
2024-10-01,7943396.0
2024-11-01,3757554.0
2024-12-01,4226236.0
2025-01-01,4654691.0
2025-02-01,5520983.0
2025-03-01,6581048.0
2025-04-01,7174504.0
2025-05-01,4729395.0
2025-06-01,4887118.0
2025-07-01,4224599.0
2025-08-01,4794880.0
