Tarih,TP_KB_DVDY08
2014-11-01,1799.0
2014-12-01,1898.0
2015-01-01,1949.0
2015-02-01,2007.0
2015-03-01,2065.0
2015-04-01,2128.0
2015-05-01,2185.0
2015-06-01,2197.0
2015-07-01,2265.0
2015-08-01,2390.0
2015-09-01,2477.0
2015-10-01,2369.0
2015-11-01,2358.0
2015-12-01,13107.0
2016-01-01,13244.0
2016-02-01,13206.0
2016-03-01,50935.0
2016-04-01,50686.0
2016-05-01,52211.0
2016-06-01,14993.0
2016-07-01,5440.0
2016-08-01,5474.0
2016-09-01,5552.0
2016-10-01,5743.0
2016-11-01,6331.0
2016-12-01,6524.0
2017-01-01,7265.0
2017-02-01,7215.0
2017-03-01,7294.0
2017-04-01,7243.0
2017-05-01,7420.0
2017-06-01,7316.0
2017-07-01,7623.0
2017-08-01,7669.0
2017-09-01,7966.0
2017-10-01,8772.0
2017-11-01,9186.0
2017-12-01,8946.0
2018-01-01,9404.0
2018-02-01,9455.0
2018-03-01,9861.0
2018-04-01,10511.0
2018-05-01,11911.0
2018-06-01,12156.0
2018-07-01,13376.0
2018-08-01,18810.0
2018-09-01,17415.0
2018-10-01,15257.0
2018-11-01,14457.0
2018-12-01,14017.0
2019-01-01,13920.0
2019-02-01,15272.0
2019-03-01,16748.0
2019-04-01,18428.0
2019-05-01,17764.0
2019-06-01,18612.0
2019-07-01,18199.0
2019-08-01,19298.0
2019-09-01,18021.0
2019-10-01,18790.0
2019-11-01,19313.0
2019-12-01,20279.0
2020-01-01,21297.0
2020-02-01,20727.0
2020-03-01,20005.0
2020-04-01,22926.0
2020-05-01,24008.0
2020-06-01,23893.0
2020-07-01,24114.0
2020-08-01,27583.0
2020-09-01,27360.0
2020-10-01,27438.0
2020-11-01,28636.0
2020-12-01,27918.0
2021-01-01,25115.0
2021-02-01,27308.0
2021-03-01,79796.0
2021-04-01,88480.0
2021-05-01,91330.0
2021-06-01,96362.0
2021-07-01,98239.0
2021-08-01,89659.0
2021-09-01,96527.0
2021-10-01,99882.0
2021-11-01,129519.0
2021-12-01,147621.0
2022-01-01,155492.0
2022-02-01,154244.0
2022-03-01,168761.0
2022-04-01,163746.0
2022-05-01,183125.0
2022-06-01,173370.0
2022-07-01,201118.0
2022-08-01,192257.0
2022-09-01,176639.0
2022-10-01,205193.0
2022-11-01,206035.0
2022-12-01,205099.0
2023-01-01,227590.0
2023-02-01,81721.0
2023-03-01,84900.0
2023-04-01,88163.0
2023-05-01,242486.0
2023-06-01,328948.0
2023-07-01,343204.0
2023-08-01,350396.0
2023-09-01,338260.0
2023-10-01,356307.0
2023-11-01,395717.0
2023-12-01,409816.0
2024-01-01,441796.0
2024-02-01,469673.0
2024-03-01,471283.0
2024-04-01,453883.0
2024-05-01,462530.0
2024-06-01,454209.0
2024-07-01,464248.0
2024-08-01,494895.0
2024-09-01,495032.0
2024-10-01,520859.0
2024-11-01,569626.0
2024-12-01,582853.0
2025-01-01,636733.0
2025-02-01,686831.0
2025-03-01,692374.0
2025-04-01,694682.0
2025-05-01,746371.0
2025-06-01,739454.0
2025-07-01,734594.0
2025-08-01,755282.0
