Tarih,TP_KB_DVDY04
2014-08-01,1250.0
2014-09-01,61305.0
2014-10-01,1849.0
2014-11-01,67150.0
2014-12-01,79464.0
2015-01-01,504318.0
2015-02-01,172480.0
2015-03-01,282785.0
2015-04-01,2243.0
2015-05-01,10939.0
2015-06-01,12796.0
2015-07-01,514981.0
2015-08-01,401002.0
2015-09-01,865762.0
2015-10-01,557312.0
2015-11-01,743116.0
2015-12-01,487762.0
2016-01-01,540876.0
2016-02-01,420263.0
2016-03-01,493231.0
2016-04-01,943496.0
2016-05-01,1834590.0
2016-06-01,1253492.0
2016-07-01,1561870.0
2016-08-01,1575022.0
2016-09-01,1513661.0
2016-10-01,1324413.0
2016-11-01,1381407.0
2016-12-01,990253.0
2017-01-01,1009396.0
2017-02-01,907020.0
2017-03-01,1450377.0
2017-04-01,1123584.0
2017-05-01,1937437.0
2017-06-01,1791419.0
2017-07-01,1672500.0
2017-08-01,1719857.0
2017-09-01,1884417.0
2017-10-01,2822929.0
2017-11-01,2317634.0
2017-12-01,1770312.0
2018-01-01,1373940.0
2018-02-01,1441755.0
2018-03-01,1674034.0
2018-04-01,1231389.0
2018-05-01,1073201.0
2018-06-01,1966302.0
2018-07-01,2179872.0
2018-08-01,3082428.0
2018-09-01,2336743.0
2018-10-01,2498358.0
2018-11-01,2306701.0
2018-12-01,2104374.0
2019-01-01,1437036.0
2019-02-01,1923931.0
2019-03-01,1395299.0
2019-04-01,2321130.0
2019-05-01,2539405.0
2019-06-01,2187549.0
2019-07-01,2088337.0
2019-08-01,2834321.0
2019-09-01,1287516.0
2019-10-01,1944311.0
2019-11-01,1706013.0
2019-12-01,1730830.0
2020-01-01,1606990.0
2020-02-01,2363105.0
2020-03-01,1031194.0
2020-04-01,1542338.0
2020-05-01,1538321.0
2020-06-01,1331833.0
2020-07-01,1607478.0
2020-08-01,3581532.0
2020-09-01,2778833.0
2020-10-01,2474911.0
2020-11-01,2588540.0
2020-12-01,2848474.0
2021-01-01,4073321.0
2021-02-01,4723005.0
2021-03-01,7040991.0
2021-04-01,4680687.0
2021-05-01,5672371.0
2021-06-01,3979163.0
2021-07-01,5215393.0
2021-08-01,4345655.0
2021-09-01,6282615.0
2021-10-01,5042428.0
2021-11-01,6566738.0
2021-12-01,5355664.0
2022-01-01,6939506.0
2022-02-01,5943164.0
2022-03-01,8425573.0
2022-04-01,5763625.0
2022-05-01,8722804.0
2022-06-01,6974856.0
2022-07-01,6519064.0
2022-08-01,6702608.0
2022-09-01,5531238.0
2022-10-01,8646229.0
2022-11-01,4507844.0
2022-12-01,2724414.0
2023-01-01,3525591.0
2023-02-01,3729430.0
2023-03-01,2999942.0
2023-04-01,4313391.0
2023-05-01,5687800.0
2023-06-01,8645508.0
2023-07-01,11183884.0
2023-08-01,10036070.0
2023-09-01,14876751.0
2023-10-01,10784485.0
2023-11-01,11250505.0
2023-12-01,8904678.0
2024-01-01,8386906.0
2024-02-01,6360118.0
2024-03-01,4826389.0
2024-04-01,13877544.0
2024-05-01,20329988.0
2024-06-01,12688000.0
2024-07-01,12013507.0
2024-08-01,7737302.0
2024-09-01,12581867.0
2024-10-01,10550403.0
2024-11-01,11228769.0
2024-12-01,8061235.0
2025-01-01,8565844.0
2025-02-01,14350987.0
2025-03-01,7658128.0
2025-04-01,15756543.0
2025-05-01,21671245.0
2025-06-01,14773991.0
2025-07-01,15657575.0
2025-08-01,18563701.0
