Tarih,TP_KB_DVDY24
2014-04-01,2420311.0
2014-05-01,2294909.0
2014-06-01,2504657.0
2014-07-01,2469504.0
2014-08-01,2608358.0
2014-09-01,2672712.0
2014-10-01,2495167.0
2014-11-01,2544617.0
2014-12-01,2631034.0
2015-01-01,2340943.0
2015-02-01,2445448.0
2015-03-01,2505968.0
2015-04-01,2329067.0
2015-05-01,2477713.0
2015-06-01,2334724.0
2015-07-01,1985889.0
2015-08-01,2214740.0
2015-09-01,2474026.0
2015-10-01,2232265.0
2015-11-01,2181178.0
2015-12-01,2612028.0
2016-01-01,2184466.0
2016-02-01,2054593.0
2016-03-01,1803015.0
2016-04-01,1923606.0
2016-05-01,1707471.0
2016-06-01,1926139.0
2016-07-01,2016487.0
2016-08-01,2588460.0
2016-09-01,2850707.0
2016-10-01,2767787.0
2016-11-01,2949195.0
2016-12-01,3060377.0
2017-01-01,3436517.0
2017-02-01,3312776.0
2017-03-01,3139196.0
2017-04-01,2900376.0
2017-05-01,2921266.0
2017-06-01,2779061.0
2017-07-01,2278275.0
2017-08-01,2283580.0
2017-09-01,2358360.0
2017-10-01,2330641.0
2017-11-01,2431132.0
2017-12-01,2314146.0
2018-01-01,2091524.0
2018-02-01,1827942.0
2018-03-01,1666928.0
2018-04-01,1608387.0
2018-05-01,1333774.0
2018-06-01,415588.0
2018-07-01,303264.0
2018-08-01,1047959.0
2018-09-01,969999.0
2018-10-01,615571.0
2018-11-01,789429.0
2018-12-01,735166.0
2019-01-01,1053060.0
2019-02-01,960589.0
2019-03-01,654768.0
2019-04-01,687574.0
2019-05-01,568414.0
2019-06-01,625267.0
2019-07-01,1498358.0
2019-08-01,957068.0
2019-09-01,1155647.0
2019-10-01,115268.0
2019-11-01,282350.0
2019-12-01,169807.0
2020-01-01,1109013.0
2020-02-01,1153054.0
2020-03-01,794674.0
2020-04-01,2432339.0
2020-05-01,224375.0
2020-06-01,2722179.0
2020-07-01,3748921.0
2020-08-01,4953530.0
2020-09-01,463364.0
2020-10-01,345995.0
2020-11-01,503184.0
2020-12-01,1309438.0
2021-01-01,163838.0
2021-02-01,242801.0
2021-03-01,284036.0
2021-04-01,344809.0
2021-05-01,1047315.0
2021-06-01,570127.0
2021-07-01,1273746.0
2021-08-01,1306314.0
2021-09-01,1487920.0
2021-10-01,675345.0
2021-11-01,2279741.0
2021-12-01,729578.0
2022-01-01,522173.0
2022-02-01,932047.0
2022-03-01,3196736.0
2022-04-01,6561704.0
2022-05-01,9698757.0
2022-06-01,10670373.0
2022-07-01,10535752.0
2022-08-01,1931344.0
2022-09-01,1414934.0
2022-10-01,971417.0
2022-11-01,1905073.0
2022-12-01,2694332.0
2023-01-01,3068558.0
2023-02-01,3270727.0
2023-03-01,4189308.0
2023-04-01,2341725.0
2023-05-01,4101627.0
2023-06-01,6327516.0
2023-07-01,9734405.0
2023-08-01,7045619.0
2023-09-01,7033008.0
2023-10-01,9225809.0
2023-11-01,11044318.0
2023-12-01,11314244.0
2024-01-01,13649782.0
2024-02-01,6556957.0
2024-03-01,7928276.0
2024-04-01,7335155.0
2024-05-01,7927625.0
2024-06-01,5440493.0
2024-07-01,9708812.0
2024-08-01,12631860.0
2024-09-01,8846783.0
2024-10-01,5305341.0
2024-11-01,10384744.0
2024-12-01,15899873.0
2025-01-01,17707788.0
2025-02-01,18898670.0
2025-03-01,17759593.0
2025-04-01,12022214.0
2025-05-01,19471247.0
2025-06-01,22866127.0
2025-07-01,27121295.0
2025-08-01,27399336.0
