Tarih,TP_KB_DVDY25
2014-02-01,12820090.0
2014-03-01,12273928.0
2014-04-01,10751807.0
2014-05-01,10394997.0
2014-06-01,11003338.0
2014-07-01,10748098.0
2014-08-01,10771681.0
2014-09-01,11334268.0
2014-10-01,11156985.0
2014-11-01,10966532.0
2014-12-01,12107568.0
2015-01-01,11907643.0
2015-02-01,12351398.0
2015-03-01,12935619.0
2015-04-01,13757971.0
2015-05-01,13797447.0
2015-06-01,12300852.0
2015-07-01,12575743.0
2015-08-01,12669653.0
2015-09-01,12844927.0
2015-10-01,12122437.0
2015-11-01,12683613.0
2015-12-01,11850479.0
2016-01-01,12275559.0
2016-02-01,13004727.0
2016-03-01,12760225.0
2016-04-01,12549118.0
2016-05-01,13344762.0
2016-06-01,13174777.0
2016-07-01,12874116.0
2016-08-01,12897371.0
2016-09-01,12380680.0
2016-10-01,12456507.0
2016-11-01,13802434.0
2016-12-01,12786529.0
2017-01-01,13777452.0
2017-02-01,12894656.0
2017-03-01,12202610.0
2017-04-01,10978560.0
2017-05-01,11651690.0
2017-06-01,12023965.0
2017-07-01,11581778.0
2017-08-01,11669762.0
2017-09-01,11510214.0
2017-10-01,12086220.0
2017-11-01,12870008.0
2017-12-01,12265344.0
2018-01-01,12363076.0
2018-02-01,12598198.0
2018-03-01,11773107.0
2018-04-01,12673759.0
2018-05-01,13336256.0
2018-06-01,13935096.0
2018-07-01,13925586.0
2018-08-01,18054638.0
2018-09-01,16196269.0
2018-10-01,14347213.0
2018-11-01,12658041.0
2018-12-01,12460981.0
2019-01-01,12413857.0
2019-02-01,12434682.0
2019-03-01,13333299.0
2019-04-01,13354209.0
2019-05-01,12480319.0
2019-06-01,12426137.0
2019-07-01,13268997.0
2019-08-01,13801415.0
2019-09-01,11386963.0
2019-10-01,11346881.0
2019-11-01,11139126.0
2019-12-01,11324048.0
2020-01-01,8197663.0
2020-02-01,8727020.0
2020-03-01,8794721.0
2020-04-01,9309391.0
2020-05-01,8599629.0
2020-06-01,9228691.0
2020-07-01,10500929.0
2020-08-01,11673672.0
2020-09-01,12065684.0
2020-10-01,13460987.0
2020-11-01,12795406.0
2020-12-01,13802263.0
2021-01-01,12745980.0
2021-02-01,14177509.0
2021-03-01,16006496.0
2021-04-01,16219354.0
2021-05-01,16220358.0
2021-06-01,15486814.0
2021-07-01,15277166.0
2021-08-01,13708628.0
2021-09-01,13862533.0
2021-10-01,14566516.0
2021-11-01,19869611.0
2021-12-01,18420189.0
2022-01-01,19790961.0
2022-02-01,18452692.0
2022-03-01,20530806.0
2022-04-01,22962423.0
2022-05-01,25845225.0
2022-06-01,26758265.0
2022-07-01,27404757.0
2022-08-01,27261159.0
2022-09-01,27537090.0
2022-10-01,27530291.0
2022-11-01,27026493.0
2022-12-01,27983508.0
2023-01-01,32554643.0
2023-02-01,35917827.0
2023-03-01,35655813.0
2023-04-01,37794907.0
2023-05-01,37868615.0
2023-06-01,55928523.0
2023-07-01,51193841.0
2023-08-01,52647129.0
2023-09-01,59397641.0
2023-10-01,62926251.0
2023-11-01,66292992.0
2023-12-01,67290838.0
2024-01-01,70958593.0
2024-02-01,73983055.0
2024-03-01,79635757.0
2024-04-01,77315838.0
2024-05-01,77069748.0
2024-06-01,90265820.0
2024-07-01,93649302.0
2024-08-01,99683242.0
2024-09-01,106491020.0
2024-10-01,119469554.0
2024-11-01,114517984.0
2024-12-01,131650215.0
2025-01-01,149018158.0
2025-02-01,161345885.0
2025-03-01,180135502.0
2025-04-01,187277275.0
2025-05-01,205141291.0
2025-06-01,219549891.0
2025-07-01,226713543.0
2025-08-01,240045161.0
