Tarih,TP_KB_DVDY26
2014-04-01,2274969.0
2014-05-01,2360402.0
2014-06-01,2373364.0
2014-07-01,2401955.0
2014-08-01,2401219.0
2014-09-01,2776798.0
2014-10-01,3022853.0
2014-11-01,2898443.0
2014-12-01,2915834.0
2015-01-01,3092783.0
2015-02-01,3149753.0
2015-03-01,3446271.0
2015-04-01,3560568.0
2015-05-01,3577996.0
2015-06-01,3632127.0
2015-07-01,4330028.0
2015-08-01,4640917.0
2015-09-01,4907091.0
2015-10-01,4796312.0
2015-11-01,4765835.0
2015-12-01,4789255.0
2016-01-01,4813043.0
2016-02-01,4989937.0
2016-03-01,4699890.0
2016-04-01,4545434.0
2016-05-01,4806750.0
2016-06-01,4691247.0
2016-07-01,4529816.0
2016-08-01,4579697.0
2016-09-01,4549139.0
2016-10-01,4634084.0
2016-11-01,5164344.0
2016-12-01,5233904.0
2017-01-01,5785580.0
2017-02-01,5510568.0
2017-03-01,5645700.0
2017-04-01,5495087.0
2017-05-01,5567413.0
2017-06-01,5636355.0
2017-07-01,5910346.0
2017-08-01,5903984.0
2017-09-01,6004591.0
2017-10-01,6283992.0
2017-11-01,6778426.0
2017-12-01,6755730.0
2018-01-01,6771350.0
2018-02-01,7079777.0
2018-03-01,7532283.0
2018-04-01,7779741.0
2018-05-01,8561511.0
2018-06-01,8940905.0
2018-07-01,9582953.0
2018-08-01,12535983.0
2018-09-01,11782311.0
2018-10-01,11336223.0
2018-11-01,10924905.0
2018-12-01,11350177.0
2019-01-01,11496612.0
2019-02-01,12024450.0
2019-03-01,12878037.0
2019-04-01,14012159.0
2019-05-01,14171576.0
2019-06-01,14519599.0
2019-07-01,14463751.0
2019-08-01,15281175.0
2019-09-01,15368020.0
2019-10-01,16247179.0
2019-11-01,16833761.0
2019-12-01,17628646.0
2020-01-01,18377918.0
2020-02-01,19209719.0
2020-03-01,19861778.0
2020-04-01,20643114.0
2020-05-01,20302329.0
2020-06-01,20237389.0
2020-07-01,20534726.0
2020-08-01,21508833.0
2020-09-01,22665817.0
2020-10-01,24289946.0
2020-11-01,23137044.0
2020-12-01,22784280.0
2021-01-01,22571393.0
2021-02-01,23834115.0
2021-03-01,28790525.0
2021-04-01,28997800.0
2021-05-01,30333393.0
2021-06-01,30609738.0
2021-07-01,30671409.0
2021-08-01,30565704.0
2021-09-01,32833768.0
2021-10-01,36092397.0
2021-11-01,48363767.0
2021-12-01,49159539.0
2022-01-01,49851640.0
2022-02-01,53957354.0
2022-03-01,56141233.0
2022-04-01,57818008.0
2022-05-01,63501095.0
2022-06-01,68672564.0
2022-07-01,75840857.0
2022-08-01,84666079.0
2022-09-01,101310416.0
2022-10-01,111486016.0
2022-11-01,138154871.0
2022-12-01,144679984.0
2023-01-01,157936235.0
2023-02-01,157567879.0
2023-03-01,157283674.0
2023-04-01,154252975.0
2023-05-01,154665639.0
2023-06-01,185345022.0
2023-07-01,196804365.0
2023-08-01,197673300.0
2023-09-01,204009886.0
2023-10-01,219428526.0
2023-11-01,221107910.0
2023-12-01,233501078.0
2024-01-01,231737977.0
2024-02-01,235612223.0
2024-03-01,237808426.0
2024-04-01,229228947.0
2024-05-01,228178497.0
2024-06-01,237099800.0
2024-07-01,233554129.0
2024-08-01,237245723.0
2024-09-01,235321323.0
2024-10-01,230841344.0
2024-11-01,224832690.0
2024-12-01,236179712.0
2025-01-01,241226019.0
2025-02-01,236100890.0
2025-03-01,247000553.0
2025-04-01,249075687.0
2025-05-01,252440234.0
2025-06-01,260152844.0
2025-07-01,263180997.0
2025-08-01,258119573.0
