Tarih,TP_KB_DVDY34
2014-06-01,54579.0
2014-07-01,43977.0
2014-08-01,60556.0
2014-09-01,49763.0
2014-10-01,45701.0
2014-11-01,86915.0
2014-12-01,17888.0
2015-01-01,38337.0
2015-02-01,26599.0
2015-03-01,25769.0
2015-04-01,47842.0
2015-05-01,32061.0
2015-06-01,46429.0
2015-07-01,29923.0
2015-08-01,50086.0
2015-09-01,27055.0
2015-10-01,33060.0
2015-11-01,30678.0
2015-12-01,18131.0
2016-01-01,23285.0
2016-02-01,49926.0
2016-03-01,17712.0
2016-04-01,22165.0
2016-05-01,32620.0
2016-06-01,23353.0
2016-07-01,27374.0
2016-08-01,26767.0
2016-09-01,13163.0
2016-10-01,8056.0
2016-11-01,25419.0
2016-12-01,9392.0
2017-01-01,21032.0
2017-02-01,17157.0
2017-03-01,26739.0
2017-04-01,17046.0
2017-05-01,14183.0
2017-06-01,17227.0
2017-07-01,29489.0
2017-08-01,5169.0
2017-09-01,28853.0
2017-10-01,12683.0
2017-11-01,19050.0
2017-12-01,6688.0
2018-01-01,14904.0
2018-02-01,34359.0
2018-03-01,79702.0
2018-04-01,55880.0
2018-05-01,21523.0
2018-06-01,51127.0
2018-07-01,25883.0
2018-08-01,35425.0
2018-09-01,27221.0
2018-10-01,29810.0
2018-11-01,25909.0
2018-12-01,4950.0
2019-01-01,158361.0
2019-02-01,74595.0
2019-03-01,29979.0
2019-04-01,87223.0
2019-05-01,123370.0
2019-06-01,71219.0
2019-07-01,95238.0
2019-08-01,55932.0
2019-09-01,102877.0
2019-10-01,136529.0
2019-11-01,48097.0
2019-12-01,37170.0
2020-01-01,40296.0
2020-02-01,89943.0
2020-03-01,41486.0
2020-04-01,51216.0
2020-05-01,43560.0
2020-06-01,55729.0
2020-07-01,34419.0
2020-08-01,44007.0
2020-09-01,42182.0
2020-10-01,75917.0
2020-11-01,178562.0
2020-12-01,43109.0
2021-01-01,99364.0
2021-02-01,61384.0
2021-03-01,201305.0
2021-04-01,81539.0
2021-05-01,559757.0
2021-06-01,56177.0
2021-07-01,136128.0
2021-08-01,53212.0
2021-09-01,37052.0
2021-10-01,33334.0
2021-11-01,106164.0
2021-12-01,38603.0
2022-01-01,78629.0
2022-02-01,105878.0
2022-03-01,109030.0
2022-04-01,327220.0
2022-05-01,467299.0
2022-06-01,109084.0
2022-07-01,196855.0
2022-08-01,536107.0
2022-09-01,615332.0
2022-10-01,495585.0
2022-11-01,178124.0
2022-12-01,659129.0
2023-01-01,782749.0
2023-02-01,801837.0
2023-03-01,1660268.0
2023-04-01,777736.0
2023-05-01,1165096.0
2023-06-01,2214310.0
2023-07-01,1157085.0
2023-08-01,1040761.0
2023-09-01,1280097.0
2023-10-01,2941191.0
2023-11-01,1780001.0
2023-12-01,2625657.0
2024-01-01,1857708.0
2024-02-01,681304.0
2024-03-01,3023452.0
2024-04-01,1361571.0
2024-05-01,382324.0
2024-06-01,402917.0
2024-07-01,827614.0
2024-08-01,265767.0
2024-09-01,526242.0
2024-10-01,369065.0
2024-11-01,382563.0
2024-12-01,269010.0
2025-01-01,1064269.0
2025-02-01,543605.0
2025-03-01,237668.0
2025-04-01,429283.0
2025-05-01,589857.0
2025-06-01,213538.0
2025-07-01,1014826.0
2025-08-01,811877.0
