Tarih,TP_KB_DVDY16
2014-10-01,124148.0
2014-11-01,124177.0
2014-12-01,45925.0
2015-01-01,46005.0
2015-02-01,46165.0
2015-03-01,46365.0
2015-04-01,60436.0
2015-05-01,60408.0
2015-06-01,69096.0
2015-07-01,82004.0
2015-08-01,83912.0
2015-09-01,91925.0
2015-10-01,97620.0
2015-11-01,96653.0
2015-12-01,94309.0
2016-01-01,81627.0
2016-02-01,80258.0
2016-03-01,66190.0
2016-04-01,66055.0
2016-05-01,80224.0
2016-06-01,79640.0
2016-07-01,14122.0
2016-08-01,14207.0
2016-09-01,51557.0
2016-10-01,65925.0
2016-11-01,73826.0
2016-12-01,91678.0
2017-01-01,94403.0
2017-02-01,96646.0
2017-03-01,97015.0
2017-04-01,91020.0
2017-05-01,89137.0
2017-06-01,97901.0
2017-07-01,107021.0
2017-08-01,109086.0
2017-09-01,99812.0
2017-10-01,106429.0
2017-11-01,103723.0
2017-12-01,58337.0
2018-01-01,60742.0
2018-02-01,58655.0
2018-03-01,59851.0
2018-04-01,60256.0
2018-05-01,64370.0
2018-06-01,65130.0
2018-07-01,65751.0
2018-08-01,77705.0
2018-09-01,60980.0
2018-10-01,55403.0
2018-11-01,54527.0
2018-12-01,4907.0
2019-01-01,4917.0
2019-02-01,4931.0
2019-03-01,1996.0
2019-04-01,2002.0
2019-05-01,56608.0
2019-06-01,59442.0
2019-07-01,57248.0
2019-08-01,59082.0
2019-09-01,57618.0
2019-10-01,58252.0
2019-11-01,39857.0
2019-12-01,40800.0
2020-01-01,40908.0
2020-02-01,42185.0
2020-03-01,43936.0
2020-04-01,33890.0
2020-05-01,45302.0
2020-06-01,46043.0
2020-07-01,38032.0
2020-08-01,23079.0
2020-09-01,23807.0
2020-10-01,24714.0
2020-11-01,50187.0
2020-12-01,55625.0
2021-01-01,48243.0
2021-02-01,96766.0
2021-03-01,39104.0
2021-04-01,38413.0
2021-05-01,39926.0
2021-06-01,40554.0
2021-07-01,38996.0
2021-08-01,38409.0
2021-09-01,34267.0
2021-10-01,33998.0
2021-11-01,102008.0
2021-12-01,101470.0
2022-01-01,103815.0
2022-02-01,105253.0
2022-03-01,107306.0
2022-04-01,124095.0
2022-05-01,131150.0
2022-06-01,131973.0
2022-07-01,137439.0
2022-08-01,138865.0
2022-09-01,140444.0
2022-10-01,140741.0
2022-11-01,140777.0
2022-12-01,141110.0
2023-01-01,141530.0
2023-02-01,141577.0
2023-03-01,122248.0
2023-04-01,123259.0
2023-05-01,125698.0
2023-06-01,125986.0
2023-07-01,59134.0
2023-08-01,58845.0
2023-09-01,58892.0
2023-10-01,58918.0
2023-11-01,59018.0
2023-12-01,59182.0
2024-01-01,51414.0
2024-02-01,5244.0
2024-03-01,1812.0
2024-04-01,1581.0
2024-05-01,1934.0
2024-06-01,1941.0
2024-07-01,1622.0
2024-08-01,1659.0
2024-09-01,4173.0
2024-10-01,3946.0
2024-11-01,765.0
2024-12-01,833.0
2025-01-01,943.0
2025-02-01,1815.0
2025-03-01,1625.0
2025-04-01,1642.0
2025-05-01,2883.0
2025-06-01,3111.0
2025-07-01,3120.0
2025-08-01,3150.0
