Tarih,TP_KB_DVDY27
2014-04-01,1763287.0
2014-05-01,1779587.0
2014-06-01,1819000.0
2014-07-01,1900112.0
2014-08-01,1896719.0
2014-09-01,2236713.0
2014-10-01,2415284.0
2014-11-01,2313299.0
2014-12-01,2309419.0
2015-01-01,2377645.0
2015-02-01,2397256.0
2015-03-01,2525295.0
2015-04-01,2657972.0
2015-05-01,2631070.0
2015-06-01,2719108.0
2015-07-01,2886810.0
2015-08-01,3075031.0
2015-09-01,3256277.0
2015-10-01,3256849.0
2015-11-01,3266144.0
2015-12-01,3265900.0
2016-01-01,3318355.0
2016-02-01,3371548.0
2016-03-01,3203560.0
2016-04-01,3130690.0
2016-05-01,3337037.0
2016-06-01,3272008.0
2016-07-01,3144804.0
2016-08-01,3198008.0
2016-09-01,3251392.0
2016-10-01,3362676.0
2016-11-01,3697707.0
2016-12-01,3767774.0
2017-01-01,4305033.0
2017-02-01,4186710.0
2017-03-01,4312000.0
2017-04-01,4200586.0
2017-05-01,4286406.0
2017-06-01,4437884.0
2017-07-01,4687326.0
2017-08-01,4712357.0
2017-09-01,4838738.0
2017-10-01,5109546.0
2017-11-01,5502183.0
2017-12-01,5527000.0
2018-01-01,5627061.0
2018-02-01,5929040.0
2018-03-01,6210393.0
2018-04-01,6456733.0
2018-05-01,7057989.0
2018-06-01,7345055.0
2018-07-01,7954935.0
2018-08-01,10281955.0
2018-09-01,9718905.0
2018-10-01,9370047.0
2018-11-01,9072021.0
2018-12-01,9451641.0
2019-01-01,9615133.0
2019-02-01,10289970.0
2019-03-01,10840992.0
2019-04-01,11803321.0
2019-05-01,11992641.0
2019-06-01,12258648.0
2019-07-01,12289796.0
2019-08-01,13156801.0
2019-09-01,13222221.0
2019-10-01,14156430.0
2019-11-01,14391253.0
2019-12-01,15254737.0
2020-01-01,15682587.0
2020-02-01,16455361.0
2020-03-01,17080301.0
2020-04-01,17749752.0
2020-05-01,17428968.0
2020-06-01,17563032.0
2020-07-01,18036250.0
2020-08-01,18691491.0
2020-09-01,19573345.0
2020-10-01,20689278.0
2020-11-01,19669527.0
2020-12-01,19112896.0
2021-01-01,19010335.0
2021-02-01,19289246.0
2021-03-01,23189026.0
2021-04-01,23630740.0
2021-05-01,24515445.0
2021-06-01,25070443.0
2021-07-01,24904726.0
2021-08-01,24782224.0
2021-09-01,26429433.0
2021-10-01,28440194.0
2021-11-01,36766245.0
2021-12-01,37567773.0
2022-01-01,37358945.0
2022-02-01,38911930.0
2022-03-01,40878285.0
2022-04-01,41935358.0
2022-05-01,46667917.0
2022-06-01,48975661.0
2022-07-01,53234604.0
2022-08-01,58013077.0
2022-09-01,65567200.0
2022-10-01,69291473.0
2022-11-01,89011189.0
2022-12-01,100626909.0
2023-01-01,103985112.0
2023-02-01,106878240.0
2023-03-01,109793534.0
2023-04-01,111675099.0
2023-05-01,112177038.0
2023-06-01,133598579.0
2023-07-01,138162079.0
2023-08-01,137939806.0
2023-09-01,142104589.0
2023-10-01,147615415.0
2023-11-01,149553598.0
2023-12-01,159226826.0
2024-01-01,159314281.0
2024-02-01,168891307.0
2024-03-01,171474064.0
2024-04-01,166695281.0
2024-05-01,167286772.0
2024-06-01,169406454.0
2024-07-01,167609922.0
2024-08-01,170255519.0
2024-09-01,170350133.0
2024-10-01,169096736.0
2024-11-01,172512161.0
2024-12-01,177828529.0
2025-01-01,177831137.0
2025-02-01,180919086.0
2025-03-01,183820063.0
2025-04-01,185768494.0
2025-05-01,189077208.0
2025-06-01,190647963.0
2025-07-01,195718824.0
2025-08-01,195414665.0
