Tarih,TP_KB_DVDY31
2015-03-01,123149.0
2015-04-01,86317.0
2015-05-01,112342.0
2015-06-01,158228.0
2015-07-01,167084.0
2015-08-01,283916.0
2015-09-01,360443.0
2015-10-01,317535.0
2015-11-01,291867.0
2015-12-01,308707.0
2016-01-01,315391.0
2016-02-01,357426.0
2016-03-01,297803.0
2016-04-01,254101.0
2016-05-01,256682.0
2016-06-01,243087.0
2016-07-01,243555.0
2016-08-01,216869.0
2016-09-01,245529.0
2016-10-01,268686.0
2016-11-01,379199.0
2016-12-01,363889.0
2017-01-01,399526.0
2017-02-01,346570.0
2017-03-01,368856.0
2017-04-01,356940.0
2017-05-01,316234.0
2017-06-01,325269.0
2017-07-01,322512.0
2017-08-01,354309.0
2017-09-01,292579.0
2017-10-01,304291.0
2017-11-01,296706.0
2017-12-01,276883.0
2018-01-01,281221.0
2018-02-01,237179.0
2018-03-01,223212.0
2018-04-01,245283.0
2018-05-01,333934.0
2018-06-01,395793.0
2018-07-01,385095.0
2018-08-01,571501.0
2018-09-01,611792.0
2018-10-01,600973.0
2018-11-01,587077.0
2018-12-01,523718.0
2019-01-01,452182.0
2019-02-01,443704.0
2019-03-01,467137.0
2019-04-01,538921.0
2019-05-01,590038.0
2019-06-01,216677.0
2019-07-01,245084.0
2019-08-01,266756.0
2019-09-01,261569.0
2019-10-01,265970.0
2019-11-01,267697.0
2019-12-01,256132.0
2020-01-01,242686.0
2020-02-01,269070.0
2020-03-01,270086.0
2020-04-01,223489.0
2020-05-01,166425.0
2020-06-01,69862.0
2020-07-01,64706.0
2020-08-01,76758.0
2020-09-01,158090.0
2020-10-01,26534.0
2020-11-01,126622.0
2020-12-01,113144.0
2021-01-01,95984.0
2021-02-01,72985.0
2021-03-01,164755.0
2021-04-01,130566.0
2021-05-01,89632.0
2021-06-01,25807.0
2021-07-01,49255.0
2021-08-01,35720.0
2021-09-01,74538.0
2021-10-01,46863.0
2021-11-01,135788.0
2021-12-01,123053.0
2022-01-01,196948.0
2022-02-01,152042.0
2022-03-01,307186.0
2022-04-01,142395.0
2022-05-01,277634.0
2022-06-01,183675.0
2022-07-01,147226.0
2022-08-01,172185.0
2022-09-01,233653.0
2022-10-01,273226.0
2022-11-01,509810.0
2022-12-01,382990.0
2023-01-01,232202.0
2023-02-01,183825.0
2023-03-01,61664.0
2023-04-01,36254.0
2023-05-01,35527.0
2023-06-01,111333.0
2023-07-01,89024.0
2023-08-01,35069.0
2023-09-01,25991.0
2023-10-01,53489.0
2023-11-01,68954.0
2023-12-01,291377.0
2024-01-01,41820.0
2024-02-01,15666.0
2024-03-01,48748.0
2024-04-01,247518.0
2024-05-01,381978.0
2024-06-01,502790.0
2024-07-01,507115.0
2024-08-01,463876.0
2024-09-01,564475.0
2024-10-01,626852.0
2024-11-01,570116.0
2024-12-01,835764.0
2025-01-01,727844.0
2025-02-01,1030150.0
2025-03-01,940015.0
2025-04-01,1226203.0
2025-05-01,1139809.0
2025-06-01,2168864.0
2025-07-01,1512987.0
2025-08-01,1475327.0
