Tarih,TP_IHRACATBEC_42
2016-10-01,393617.016
2016-11-01,387797.79
2016-12-01,413824.569
2017-01-01,334034.673
2017-02-01,362951.214
2017-03-01,436883.278
2017-04-01,407967.19
2017-05-01,434813.22
2017-06-01,439238.802
2017-07-01,377402.947
2017-08-01,460659.223
2017-09-01,377287.919
2017-10-01,444123.267
2017-11-01,466827.202
2017-12-01,487001.847
2018-01-01,441213.59
2018-02-01,481294.917
2018-03-01,553763.161
2018-04-01,473004.633
2018-05-01,525898.497
2018-06-01,466530.284
2018-07-01,489276.273
2018-08-01,426960.184
2018-09-01,499544.641
2018-10-01,528357.68
2018-11-01,538127.482
2018-12-01,479315.671
2019-01-01,477100.948
2019-02-01,511499.576
2019-03-01,604230.743
2019-04-01,533754.688
2019-05-01,648381.211
2019-06-01,405823.314
2019-07-01,582267.625
2019-08-01,463630.798
2019-09-01,516406.331
2019-10-01,536093.857
2019-11-01,538476.733
2019-12-01,545390.446
2020-01-01,558833.0
2020-02-01,538290.0
2020-03-01,525310.0
2020-04-01,421303.0
2020-05-01,392665.0
2020-06-01,513999.0
2020-07-01,567758.0
2020-08-01,464528.0
2020-09-01,554812.0
2020-10-01,556904.0
2020-11-01,553911.0
2020-12-01,627653.0
2021-01-01,553888.0
2021-02-01,601839.0
2021-03-01,667016.0
2021-04-01,687094.0
2021-05-01,602954.0
2021-06-01,726081.0
2021-07-01,574986.0
2021-08-01,641106.0
2021-09-01,700694.0
2021-10-01,654672.0
2021-11-01,700641.0
2021-12-01,730434.0
2022-01-01,614387.0
2022-02-01,715153.0
2022-03-01,802530.0
2022-04-01,868756.0
2022-05-01,654699.0
2022-06-01,858263.0
2022-07-01,638658.0
2022-08-01,772512.0
2022-09-01,860934.0
2022-10-01,765906.0
2022-11-01,880518.0
2022-12-01,943220.0
2023-01-01,841663.0
2023-02-01,888676.0
2023-03-01,1055233.0
2023-04-01,847123.0
2023-05-01,974157.0
2023-06-01,1007328.0
2023-07-01,907393.0
2023-08-01,978439.0
2023-09-01,939145.0
2023-10-01,890790.0
2023-11-01,911347.0
2023-12-01,936654.0
2024-01-01,853287.0
2024-02-01,907076.0
2024-03-01,992437.0
2024-04-01,785792.0
2024-05-01,992741.0
2024-06-01,790320.0
2024-07-01,973447.0
2024-08-01,899882.0
2024-09-01,900446.0
2024-10-01,932135.0
2024-11-01,918711.0
2024-12-01,901378.0
2025-01-01,825804.0
2025-02-01,844836.0
2025-03-01,972929.0
2025-04-01,910112.0
2025-05-01,1030947.0
2025-06-01,830611.0
2025-07-01,985336.0
2025-08-01,896685.0
