Tarih,TP_IHRACATBEC_321
2016-10-01,205657.602
2016-11-01,148123.923
2016-12-01,223003.601
2017-01-01,214760.834
2017-02-01,185094.106
2017-03-01,215777.887
2017-04-01,174401.041
2017-05-01,195615.533
2017-06-01,170379.249
2017-07-01,148667.595
2017-08-01,174893.676
2017-09-01,172855.13
2017-10-01,221018.653
2017-11-01,168660.072
2017-12-01,169021.526
2018-01-01,178186.784
2018-02-01,118950.189
2018-03-01,193774.65
2018-04-01,119336.249
2018-05-01,159603.506
2018-06-01,196627.621
2018-07-01,199113.055
2018-08-01,234169.431
2018-09-01,211872.026
2018-10-01,192658.928
2018-11-01,176246.864
2018-12-01,172026.318
2019-01-01,179831.577
2019-02-01,189183.751
2019-03-01,163825.24
2019-04-01,248187.193
2019-05-01,199304.873
2019-06-01,181933.697
2019-07-01,164345.896
2019-08-01,180507.999
2019-09-01,175679.404
2019-10-01,221500.965
2019-11-01,181876.305
2019-12-01,195980.215
2020-01-01,154239.0
2020-02-01,106305.0
2020-03-01,82509.0
2020-04-01,23575.0
2020-05-01,55030.0
2020-06-01,68700.0
2020-07-01,60559.0
2020-08-01,62991.0
2020-09-01,95195.0
2020-10-01,106063.0
2020-11-01,93133.0
2020-12-01,112988.0
2021-01-01,88909.0
2021-02-01,85677.0
2021-03-01,118004.0
2021-04-01,193050.0
2021-05-01,217176.0
2021-06-01,148598.0
2021-07-01,133358.0
2021-08-01,135850.0
2021-09-01,132493.0
2021-10-01,177474.0
2021-11-01,208748.0
2021-12-01,212522.0
2022-01-01,200601.0
2022-02-01,210342.0
2022-03-01,242130.0
2022-04-01,387297.0
2022-05-01,341265.0
2022-06-01,361210.0
2022-07-01,404011.0
2022-08-01,256425.0
2022-09-01,252859.0
2022-10-01,306423.0
2022-11-01,140820.0
2022-12-01,154381.0
2023-01-01,104528.0
2023-02-01,91310.0
2023-03-01,60465.0
2023-04-01,47646.0
2023-05-01,75184.0
2023-06-01,91368.0
2023-07-01,105789.0
2023-08-01,184802.0
2023-09-01,252414.0
2023-10-01,261340.0
2023-11-01,238582.0
2023-12-01,259756.0
2024-01-01,165020.0
2024-02-01,153818.0
2024-03-01,220799.0
2024-04-01,145484.0
2024-05-01,144630.0
2024-06-01,81039.0
2024-07-01,93893.0
2024-08-01,74123.0
2024-09-01,61806.0
2024-10-01,120566.0
2024-11-01,114725.0
2024-12-01,145775.0
2025-01-01,112745.0
2025-02-01,171714.0
2025-03-01,98301.0
2025-04-01,115390.0
2025-05-01,132899.0
2025-06-01,124053.0
2025-07-01,111707.0
2025-08-01,107660.0
